FOODID;FOODNAME;LANG
31839;White bread, wheat toast, oululainen reilu vehnäviipaleet, fazer;EN
31840;Toast, multigrain toast, fazer alku;EN
31841;Multigrain bread, oat bread, wheat flour, oat flakes, fazer;EN
31842;White bread, wheat bread, maalaisleipä, fazer;EN
31845;Toast, rye toast, fazer;EN
31846;Toast, oats toast, fazer kaurapaahto;EN
31847;Toast, graham toast, fazer täysjyväpaahto;EN
31848;Toast, wheat toast, contains wheat fiber, fazer;EN
31854;Multigrain bread, oat bread, puikula kaura, fazer;EN
31856;Toast, wheat toast, vaasan arkipaahto;EN
31857;Toast, graham toast, vaasan arkipaahto;EN
31858;Toast, rye toast, vaasan 100% ruispaahto;EN
31859;Toast, oats and cheese, fazer roast rolls;EN
31860;Multigrain bread, buttermilk bread, vaasan;EN
31861;Toast, graham toast, vaasan isopaahto;EN
31862;Toast, multigrain toast, vaasan isopaahto;EN
31863;Multigrain bread, sliced, maalaisviipaleet, vaasan;EN
31864;White bread, flatbread with cheese, lapin pakarin juustorieskaset, vaasan;EN
31865;White bread, potato flatbread, lapin pakarin perunarieskaset, vaasan;EN
31867;Multigrain bread, barley flatbread, lapin pakarin ohrarieskaset, vaasan;EN
31868;Multigrain bread, sliced, moniviljaviipaleet, vaasan;EN
31869;Multigrain bread, oat bread, kaurapalat, vaasan;EN
31870;Multigrain bread, wholegrain wheat, täyshyvät 100% moniviljaleipä, vaasan;EN
31871;Multigrain bread, sliced, täyshyvät 100% jyväiset viipaleet, vaasan;EN
31872;White bread, wheat roll with cheese, vaasan;EN
31876;Rye bread, rye bread roll, taikaruis 100%, vaasan;EN
31877;White bread, carrot roll, muhku porkkanasämpylä, vaasan;EN
31879;White bread, wheat roll, perhe vehnäsämpylä, vaasan;EN
31880;Rye bread, taikaruis 100% vaalea ruisleipäviipale, vaasan;EN
31881;Multigrain bread, aittaleipä, perheleipurit;EN
31888;Milk, 0% fat, valio plus, 2 ug added vitamin d;EN
31891;Milk, 3.5% fat, low-lactose, 1 ug added vitamin d;EN
31894;Milk, coffee milk 2% fat, lactose-free, 1 ug added vitamin d;EN
31895;Beef mince and mashed potato casserole, atria, ready meal;EN
31899;Beef mince and mashed potato casserole, saarioinen, ready meal;EN
31900;Sour milk, fat-free, lactose-free, 1 ug vitamin d;EN
31903;Pudding, milk chocolate pudding, power cow/kidius;EN
31904;Pudding, milk pudding, power cow/kidius;EN
31905;Thin spinach pancake, spinach crepes, atria/pirkka;EN
31908;Pudding, rice pudding with berries, risifrutti;EN
31909;Pudding, semolina pudding with berries, risifrutti manna;EN
31910;Macaroni and meat casserole, saarioinen/pirkka, ready meal;EN
31911;Pudding, semolina chocolate pudding, risifrutti suklaamanna;EN
31917;Macaroni and meat casserole, atria, ready meal;EN
31918;Pudding, milk chocolate and vanilla pudding, paula;EN
31919;Pudding with vanilla sauce and berries, industrial;EN
31920;Pudding, chocolate pudding with whipped cream, susette;EN
31922;Pudding, chocolate pudding, milk, home-made, average;EN
31924;Multigrain bread, oivallus kuitupalat, pågen;EN
31926;Soy product, soured, soya, fruit and grain, elovena, calcium, probiotics;EN
31927;Liver casserole, pirkka/saarioinen, ready meal;EN
31928;Liver casserole, without raisins, lactose-free, industrial, ready meal;EN
31929;Pudding, chocolate soy pudding, calcium;EN
31930;Pudding, chocolate soy pudding, calcium, vitamins;EN
31932;Liver casserole, atria/rainbow, ready meal;EN
31936;Pudding, soy pudding, calcium, vitamins;EN
31937;Pudding, milk pudding, 2.7% fat, jacky;EN
31938;Pudding, milk chocolate pudding, jacky;EN
31940;Pudding, cocoa pudding, jacky;EN
31941;Pudding, chocolate pudding, milk, corn starch, home-made;EN
31942;Pudding, chocolate pudding, milk, gelatin, home-made;EN
31943;Meatball, hk/pirkka, industrial;EN
31945;Pudding, rice pudding with berries, pirkka/rainbow;EN
31946;Pudding, rice pudding with berries, light, risifrutti;EN
31947;Oat product, fermented oat and fruit, yosa smoothie;EN
31949;Pudding, caramel pudding, less sugar, jacky;EN
31950;Pudding, milk chocolate pudding, less sugar, jacky;EN
31951;Milkshake, power cow, chocolate flavour;EN
31952;Milkshake, power cow, vanilla/fruit;EN
31953;Pudding, cocoa pudding, 0.9% fat, x-tra;EN
31954;Pudding, milk pudding, 0.9% fat, x-tra;EN
31955;Minced meat and mashed potato casserole, pirkka, ready meal;EN
31956;Quark, flavoured, fat-free, artificially sweetened;EN
31957;Meatball, atria, industrial;EN
31959;Cooking cream, cheese flavour, 10% fat, low-lactose;EN
31960;Meatball, less fat, hk, industrial;EN
31962;Meatball, mummon lihapulla, hk, industrial;EN
31965;Meatball, saarioinen, industrial;EN
31966;Cream, vegetable fat, 26% fat, flora;EN
31968;Ice cream, cream based, lactose-free;EN
31969;Ice cream, cream based, low-lactose;EN
31970;Ice cream with biscuit, cream based, puffet;EN
31971;Ice cream, light, 4,5% fat;EN
31972;Ice cream, cream based, flavoured, carte d'or stracciatella;EN
31973;Jam pie, short bread crust, gluten-free, contains wheat starch;EN
31974;Jam pie, basic sweet dough, gluten-free, contains wheat starch and milk;EN
31975;Jam pie, shortbread crust, naturally gluten-free;EN
31977;Basic sweet dough for pies, gluten-free, dairy-free, egg-free;EN
31978;Basic sweet dough for pies, naturally gluten-free, dairy-free, egg-free;EN
31979;Basic sweet dough for pies, gluten-free, dairy-free, contains wheat starch;EN
31981;Basic sweet dough for pies, naturally gluten-free, dairy-free;EN
31982;Basic sweet dough for pies, gluten-free, egg-free, wheat starch, milk;EN
31984;Basic sweet dough for pies, naturally gluten-free, egg-free;EN
31985;Berry pie, shortbread crust, gluten-free, contains wheat starch;EN
31986;Berry pie, shortbread crust, naturally gluten-free;EN
31987;Berry pie, basic sweet dough, gluten-free, contains wheat starch and milk;EN
31988;Berry pie, basic sweet dough, naturally gluten-free, contains milk;EN
31989;Apple pie, shortbread crust, gluten-free, contains wheat starch;EN
31990;Ice cream, cream based, flavoured, carte d'or mascarpone;EN
31991;Sorbet, raspberry, industrial;EN
31992;Chicken meatball, saarioinen;EN
31993;Chicken meatball, kariniemen;EN
31994;Soy milk frozen dessert, ice cream cornet, gluten-free;EN
31995;Chicken meatball, pirkka;EN
31996;Rice ice cream;EN
31997;Ice cream, yoghurt based, 4% fat;EN
32000;Ice cream bar, cream based, caramel and chocolate topping;EN
32001;Ice cream, cream based, flavoured, aino caramel;EN
32002;Quark, flavoured, 2.9% fat;EN
32004;Soy product, non-dairy cream substitute,5.2% fat;EN
32005;Oat product, non-dairy substitute for cream, 7% fat;EN
32006;Rice product, non-dairy cream substitute, vegetable fat, 7% fat;EN
32007;Rice drink, calcium, vitamin d;EN
32008;Soya drink, light, calcium, vitamins, alpro;EN
32009;Meat and potato casserole, saarioinen, ready meal;EN
32010;Ice cream with biscuit and chocolate, cream based;EN
32012;Blood pancake, pirkka;EN
32013;Oat porridge, oat flakes, apple and cinnamon, elovena;EN
32015;Oat porridge, oat flakes, fruit and berries, elovena;EN
32016;Lasagne, beef mince (17%), meal mixture;EN
32018;Lasagne, pork-beef mince, meal mixture;EN
32019;Lasagne, lean steak mince (7%), meal mixture;EN
32020;Lasagne, chicken mince, meal mixture;EN
32022;Lasagne, beef mince (17%), whole wheat pasta, meal mixture;EN
32023;Pasta carbonara, måltid blandning, kokt;EN
32024;Pasta with mushroom gravy, pasta dinner mix, cooked;EN
32025;Pasta with cheese sauce, pasta dinner mix, cooked;EN
32028;Lasagne, pork mince, meal mixture;EN
32031;Pasta with tomato sauce, pasta dinner mix, cooked;EN
32035;Meal mixture, beef and rice, cooked;EN
32037;Macaroni and chicken mince casserole, whole wheat macaroni and low-fat milk;EN
32038;Macaroni and pork mince casserole, low-fat milk, whole wheat macaroni;EN
32039;Meal mixture, pork and rice, cooked;EN
32040;Meal mixture, chicken and rice, cooked;EN
32041;Meal mixture, soya and rice, cooked;EN
32042;Meal mixture, beef and pasta, cooked;EN
32043;Meal mixture, pork and pasta, cooked;EN
32045;Meal mixture, chicken and pasta, cooked;EN
32046;Meal mixture, soya and pasta, cooked;EN
32047;Italian stew with pork beef mince;EN
32049;Italian stew with beef mince;EN
32051;Chicken mince gravy, no added fat;EN
32052;Apple pie, basic sweet dough, gluten-free, contains wheat starch and milk;EN
32053;Apple pie, shortbread crust, naturally gluten-free;EN
32054;Apple pie, basic sweet dough, naturally gluten-free, contains milk;EN
32055;Berry pie with quark filling, basic sweet dough, gluten-free, wheat starch, milk;EN
32056;Berry pie with quark filling, basic sweet dough, naturally gluten-free, milk;EN
32057;Berry pie with quark filling, shortbread crust, gluten-free, wheat starch, milk;EN
32058;Berry pie with quark filling, shortbread crust, naturally gluten-free;EN
32059;Breakfast cereal, rice, oat and maize, rice krispies multigrain;EN
32060;Breakfast cereal, rice-wheat flakes, kellogg's special k classic, vitamins;EN
32061;Breakfast cereal, rice-wheat flakes, kellogg's special k red berries;EN
32062;Yoghurt, flavoured, 2% fat, 0.5 ug vitamin d;EN
32063;Salad, beetroot salad with mayonnaise, saarioinen;EN
32064;Breakfast cereal, cocoa rice krispies, kellogg's coco pops;EN
32065;Muesli, crunchy, with apple and cinnamon, average, pirkka/rainbow;EN
32066;Salad, beetroot salad with mayonnaise, atria;EN
32067;Yoghurt, flavoured, fat-free, artificially sweetened, 0.5 ug vitamin d;EN
32068;Muesli, crunchy, with yoghurt and stawberry, pirkka;EN
32069;Salad, beetroot salad with mayonnaise, light, atria;EN
32070;Breakfast cereal, chocolate cereal, multigrain, pirkka viidakkomuro;EN
32071;Muesli, pirkka kilomysli, wheat, raisins, corn, oats and dried fruits;EN
32072;Salad, cabbage, carrot, pineapple, mayonnaise, aurinkosalaatti, hk;EN
32073;Muesli, crunchy, with dried berries, average, pirkka/rainbow;EN
32075;Breakfast cereal, rye cereal, quaker fras;EN
32076;Salad, italian salad with mayonnaise, saarioinen;EN
32077;Breakfast cereal, chocolate cereal, weetabix minis;EN
32078;Breakfast cereal, chocolate cereal, weetos choco, weetabix;EN
32079;Salad, italian salad with mayonnaise, atria;EN
32080;Yoghurt, flavoured, vitalinea, fat-free, 0.75 ug vitamin d;EN
32081;Breakfast cereal, corn and buckwheat, top food sun flakes;EN
32082;Salad, italian salad with mayonnaise, light, atria;EN
32083;Muesli, nestle fitness, oat, whole wheat, rice flour, nuts, vitamins;EN
32084;Yoghurt, flavoured, 2% fat, lactose-free, 0.5 ug vitamin d;EN
32085;Yoghurt, flavoured, 2% fat, low-lactose, a+, 1 ug vitamin d;EN
32086;Minced meat skewer, saarioinen;EN
32087;Breakfast cereal, chocolate cereal, nestle nesquik duo, vitamins;EN
32088;Yoghurt, bulgarian, plain, 3.5% fat, 1 ug vitamin d;EN
32092;Minced meat hamburger patty, hk;EN
32093;Breakfast cereal, chocolate cereal, nesquik, vitamins;EN
32094;Hamburger, beef and wheat roll, hesburger;EN
32095;Breakfast cereal, cheerios, maize, oat, barley, wheat, rice, nestle;EN
32096;Hamburger, cheese burger, hesburger;EN
32097;Hamburger, chicken burger, hesburger;EN
32098;Breakfast cereal, rice-wheat flakes, nestle fitness, vitamins;EN
32100;Minced meat hamburger patty, atria;EN
32101;Mayonnaise, cucumber mayonnaise, hesburger;EN
32103;Hamburger, beef and wheat roll, mcdonald's;EN
32104;Hamburger, cheese burger, mcdonald's;EN
32106;Hamburger, chicken burger, mcdonald's;EN
32107;Hamburger, double burger, big mac, mcdonald's;EN
32108;Chicken nuggets, deep fried, chicken mcnuggets;EN
32109;Hamburger, atria;EN
32110;Hotdog, atria/pirkka;EN
32111;Hamburger, saarioinen;EN
32112;Hamburger, hk;EN
32114;Deep-fried meat pasty, saarioinen;EN
32115;Pizza, salami pizza, atria/saarioinen;EN
32116;Pizza, minced meat pizza, saarioinen;EN
32118;Pizza, minced meat pizza, atria;EN
32119;Pizza, tuna pizza, saarioinen;EN
32120;Pizza, ham pizza, saarioinen;EN
32121;Vegetable ball, saarioinen;EN
32122;Pizza, mozzarella and tomato pizza, saarioinen;EN
32123;Pizza, ham and pineapple pizza, atria;EN
32125;Ham and mashed potato casserole, saarioinen, ready meal;EN
32126;Pasta, wholegrain rice flour, naturally gluten-free, boiled without salt;EN
32127;Pasta, wholegrain rice flour, naturally gluten-free, boiled, salt;EN
32128;Deep fried meat pastie, portti;EN
32129;Spaghetti and minced meat casserole, saarioinen, ready meal;EN
32130;Vegetable patty, saarioinen;EN
32132;Breakfast cereal, wheat, rice, yoghurt, nestle fitness & yoghurt, vitamins;EN
32135;Breakfast cereal, wheat, rice, dried fruits, nestle fitness & fruits, vitamins;EN
32136;Yoghurt, plain, activia, 3.4% fat;EN
32138;Chicken and potato casserole, pirkka, ready meal;EN
32142;Yoghurt with jam, fat 2%, low-lactose, 1 ug vitamin d;EN
32144;Thin carrot pancake, carrot crepes, industrial;EN
32145;Yoghurt, flavoured, fat-free, low-lactose, 1 ug vitamin d;EN
32146;Onion, boiled without salt;EN
32147;Peas, boiled without salt;EN
32148;Chicken gravy;EN
32149;Zucchini, boiled without salt;EN
32150;Fruit puree, home-made babyfood;EN
32151;Chicken vegetable gravy;EN
32152;Frozen vegetable mix, grilled vegetables, salt, oil;EN
32153;Bearnaise sauce mix, knorr;EN
32154;Chicken stroganoff;EN
32155;Frozen vegetable mix, carrot-bean, aurinkokasvikset;EN
32156;Frozen vegetable mix, pea-sweet corn-carrot;EN
32157;Frozen vegetable mix, broccoli-carrot-sweet pepper, kartanon kasvikset;EN
32158;Frozen vegetable mix, root vegetables;EN
32159;Frozen vegetable mix, broccoli-carrot-cauliflower, kruunusekoitus;EN
32160;Fruity chicken gravy;EN
32161;Frozen vegetable mix, carrot-parsnip-bean, maalaiskasvikset;EN
32162;Frozen vegetable mix, broccoli-carrot-water chestnut;EN
32163;Bearnaise sauce mix, campbell's/blå band;EN
32164;Chicken fillet and rice, oven-baked;EN
32165;Frozen vegetable mix, root vegetables, carrot-swede-onion;EN
32166;Frozen vegetable mix, potato and vegetables;EN
32167;Frozen vegetable mix, tomato and vegetables, pomodoro;EN
32168;Bearnaise sauce made of bearnaise sauce mix, average;EN
32169;Macaroni and chicken casserole, cooking cream (veg. fat);EN
32170;Frozen vegetable mix, broccoli-sweet corn-carrot;EN
32171;Frozen vegetable mix, carrot-bean-pea-cauliflower;EN
32172;Soy product, alpro, soured, 2% fat, calcium, vitamins;EN
32173;Frozen vegetable mix, average, boiled without salt;EN
32174;Chicken stew, vegetables and pineapple;EN
32175;Hollandaise sauce mix;EN
32176;Hollandaise sauce made of hollandaise sauce mix;EN
32177;Salad dressing, rapeseed oil, 15% fat, light, thousand island, felix;EN
32178;Salad dressing, french dressing, rapeseed oil, 47% fat, saarioinen;EN
32179;Salad dressing, rapeseed oil, 23% fat, light, kartanon, saarioinen;EN
32181;Vegetable puree, home-made babyfood, without salt;EN
32186;Frozen vegetable mix, carrot-broccoli-bean-sweet pepper-sweet corn, amerikan;EN
32189;Curd milk, flavoured, 2% fat, 1 ug vitamin d;EN
32191;Frankfurter, chicken, atria;EN
32193;Soy product, soured, 2% fat, calcium;EN
32194;Mozzarella cheddar sticks;EN
32195;Frankfurter, chicken, hk;EN
32196;Onion ring, breaded, deep-fried;EN
32197;Frankfurter, turkey, light, atria;EN
32198;Chicken cold cuts, 1.9% fat, hk;EN
32199;Chicken soup;EN
32201;Yoghurt, turkish/greek, 10% fat;EN
32202;Shrimp, boiled, without salt;EN
32203;Salmon, boiled, without salt;EN
32204;Rainbow trout, boiled, without salt;EN
32205;Salmon/rainbow trout, boiled, without salt;EN
32206;Salmon vegetable casserole, processed cheese, milk;EN
32208;Macaroni and salmon casserole, low-fat milk;EN
32209;Macaroni and saithe casserole, low-fat milk;EN
32211;Salmon and potato casserole, low-fat milk;EN
32212;Saithe and potato casserole, low-fat milk;EN
32214;Salmon spinach casserole, low-fat milk;EN
32217;Fish fingers, oven-baked, industrial;EN
32218;Fish fingers, salmon, findus, oven-baked;EN
32224;Salmon and rice casserole;EN
32225;Saithe and rice casserole;EN
32228;Perch loaf, fish in rye crust;EN
32229;Perch, fried;EN
32230;Perch, fried in butter;EN
32231;Pike, fried in butter;EN
32232;Fish, average, fried in butter;EN
32233;Bolognese, beef steak mince, thickened;EN
32234;Bolognese, beef steak mince;EN
32236;Bolognese, beef mince;EN
32237;Rainbow trout, fried;EN
32238;Rainbow trout fillet, cooking cream (veg. fat), oven-baked;EN
32239;Bolognese, beef mince, thickened;EN
32240;Rainbow trout fillet with cream, oven-baked;EN
32241;Bolognese, pork beef mince, thickened;EN
32242;Bolognese, pork beef mince;EN
32243;Bolognese, lean steak mince 7%;EN
32244;Bolognese, lean steak mince 7%, thickened;EN
32245;Lean steak mince gravy, no added fat;EN
32248;Saithe, fried;EN
32249;Powan, fried in butter;EN
32250;Powan, fried;EN
32251;Baltic herring fillet with cream, oven-baked;EN
32256;Salad, beetroot salad with mayonnaise, average of industrial products;EN
32257;Chicken cold cuts, 2% fat, hk;EN
32274;Cake, mocha cake;EN
32278;Jam pie, basic sweet dough, whole milk;EN
32279;Jam pie, shortbread crust with sour milk;EN
32280;Berry pie, basic sweet dough, water;EN
32282;Jam pie, basic sweet dough, fat-free milk, sweetened with fructose;EN
32283;Jam pie, basic sweet dough, whole milk, sweetened with fructose;EN
32284;Jam pie, basic sweet dough, low-fat milk, sweetened with fructose;EN
32301;Margarine 60%, flora, normally salted;EN
32308;Margarine 60%, flora, lactose-free;EN
32316;Berry pie, basic sweet dough, fat-free milk, without sugar;EN
32318;Berry pie, basic sweet dough, low-fat milk, without sugar;EN
32319;Berry pie, basic sweet dough, whole milk, without sugar;EN
32320;Berry pie, basic sweet dough, fat-free milk, sweetened with fructose;EN
32321;Berry pie, basic sweet dough, low-fat milk, sweetened with fructose;EN
32322;Berry pie, basic sweet dough, whole milk, sweetened with fructose;EN
32323;Berry pie, basic sweet dough, fat-free milk, artificially sweetened;EN
32324;Berry pie, basic sweet dough, low-fat milk, artificially sweetened;EN
32325;Berry pie, basic sweet dough, whole milk, artificially sweetened;EN
32326;Berry pie, shortbread crust with sour milk;EN
32327;Berry pie, shortbread crust, sugar-free;EN
32328;Berry pie, shortbread crust, sweetened with fructose;EN
32329;Berry pie, shortbread crust, artificially sweetened;EN
32330;Berry pie, basic sweet dough, egg-free;EN
32331;Berry pie, basic sweet dough, water, dairy-free, egg-free;EN
32332;Berry pie with quark filling, shortbread crust;EN
32333;Apple pie, basic sweet dough, whole milk;EN
32335;Rhubarb pie, shortbread crust with sour milk;EN
32336;Rhubarb pie, basic sweet dough, fat-free milk;EN
32338;Sweet shortbread pie crust with sour milk;EN
32341;Margarine 60%, flora, high in salt;EN
32342;Margarine 80%, for baking and cooking;EN
32343;Vegetable fat spread 38%, becel light;EN
32344;Vegatable oil product 82%, flora culinesse, fluid;EN
32348;Vegatable oil product 82%, becel, fluid;EN
32350;Vegetable fat spread 38%, becel light olive;EN
32354;Margarine 80%, keiju rypsi, fluid;EN
32357;Doughnut roasting fat 100%, sunnuntai;EN
32360;Margarine 60%, benecol, lactose-free;EN
32366;Blended spread 60%, bunge makuisa;EN
32367;Muksu soy drink;EN
32372;Vegetable fat spread 32%, benecol light olive;EN
32374;Margarine 40%, benecol;EN
32379;Macaroni stew with beef mince;EN
32380;Macaroni stew with chicken mince;EN
32381;Bolognese gravy mix, knorr;EN
32382;Bolognese, beef mince, powdered gravy mix;EN
32383;Bolognese, pork beef mince, powdered gravy mix;EN
32384;Curry sauce, uncle ben's;EN
32385;Cottage cheese, 1.5% fat;EN
32386;Tikka masala, uncle ben's;EN
32397;Tuna salad with pasta and legumes;EN
32398;Macaroni stew with tuna;EN
32401;Saithe with almond and cooking cream 15%;EN
32403;Dipmix with milk extracts;EN
32404;Dipmix, milk-free;EN
32405;Sour cream sauce, dipping sauce, 10-12% fat;EN
32407;Salami, light, 9% fat;EN
32409;Crumbed ham, 3% fat;EN
32416;Berry drink, proviva, average, contains probiotics;EN
32417;Fruit drink, proviva, mango, contains probiotics;EN
32418;Oat product, fermented oat, fruits and berries, yosa, average, probiotics;EN
32422;Gefilus drink, effect drink, fruit, vitamin c, vitamin d, probiotics;EN
32423;Yoghurt drink, fruit, probiotics, rainbow;EN
32424;Yoghurt drink, berry, probiotics, rainbow;EN
32431;Margarine 80%, sunnuntai, fluid, rapeseed oil;EN
32437;Vegetable fat spread 30%, keiju deli olive;EN
32438;Muesli with dried fruit, gluten-free, pirkka;EN
32439;Breakfast cereal, whole wheat flakes, pirkka;EN
32440;Breakfast cereal, whole wheat flakes with berries, added vitamins, pirkka;EN
32441;Breakfast cereal, chocolate cereal, wheat loops, top food;EN
32442;Breakfast cereal, honey wheat loops, top food;EN
32443;Breakfast cereal, wheat, rye, oat, barley, top food;EN
32444;Muesli with dried fruit, pirkka;EN
32445;Breakfast cereal, chocolate cereal, pirkka;EN
32446;Muesli, crunchy, rainbow;EN
32447;Muesli, crunchy, with fruit, rainbow;EN
32449;Cereal bar with yoghurt;EN
32450;Cereal bar, wholegrain muesli bar;EN
32451;Cereal bar with berries;EN
32452;Cereal bar with fruits;EN
32454;Karelian stew, pork and beef, root vegetables;EN
32455;Grapefruit pink/red, without skin;EN
32456;Artichoke;EN
32459;Multigrain bread, puhtileipä, katri antell;EN
32460;Multigrain bread, vaaleavaalea, katri antell;EN
32461;White bread, wheat roll, lounassämpylä, katri antell;EN
32462;Multigrain bread, bread roll, puhtisämpylä, katri antell;EN
32463;Multigrain bread, bread roll, tuhti-moniviljasämpylä, katri antell;EN
32464;Nut, brazil nut;EN
32465;Multigrain bread, carrot roll, tuhti-porkkanasämpylä, katri antell;EN
32466;Multigrain bread, potato rye bread, oiva perunalimppu, linkosuo;EN
32467;Multigrain bread, tampereen rievä, linkosuo;EN
32468;Multigrain bread, tummempi tuhatjyvä, linkosuo;EN
32469;Multigrain bread, bread roll, aamiaissämpylä, perheleipurit;EN
32470;White bread, wheat roll, evässämpylä, perheleipurit;EN
32471;Multigrain bread, lingonberry, limpukka, pågen;EN
32472;Multigrain bread, bread roll, rye and wheat flour, ruis-vehnätyynyt, vaasan;EN
32473;Fruit drink, hevi shot, valio, pineapple-carrot-mango;EN
32474;Fruit drink, hevi shot, valio, apple-carrot-strawberry;EN
32477;Fruit drink, mehukatti fruit snack, strawberry;EN
32478;Sweet & sour sauce, uncle ben's;EN
32479;Fruit drink, mehukatti fruit snack, pear;EN
32480;Salad dressing, rapeseed oil, 39% fat, kartanon, saarioinen;EN
32481;Fruit drink, mehukatti fruit snack, fruit mix;EN
32482;Salad dressing, rapeseed oil, 20% fat, talon, felix;EN
32483;Salad dressing, rapeseed oil, 25% fat, greek, felix;EN
32485;Salad dressing, rapeseed oil, honey, mustard, 36% fat, felix;EN
32486;Sweet and sour chicken gravy, ready made sauce;EN
32487;Curry chicken gravy, ready made sauce;EN
32488;Beef mince and mashed potato casserole, mashed potato powder, water;EN
32489;Beef mince and mashed potato casserole, mashed potato powder, milk;EN
32490;Bun, cinnamon bun, gifflar cinnamon bun, pågen;EN
32492;Cake, muffin, lemon, with crème filling, pågen;EN
32493;Cake, muffin, cocoa, with crème filling, pågen;EN
32494;Beef mince gravy;EN
32495;Chicken mince gravy;EN
32497;Lean steak mince gravy;EN
32498;Beef steak mince gravy, no added fat;EN
32500;Pork mince gravy, no added fat;EN
32501;Pork beef mince gravy, no added fat;EN
32502;Soft toffee covered with milk chocolate, dumle, fazer;EN
32503;Sweet, candy, milk chocolate pastilles, m&m's, amerikan pastilli;EN
32504;Beef steak mince gravy, milk-based;EN
32505;Pork beef mince gravy, milk-based;EN
32506;Bolognese, pork beef mince, powdered gravy mix;EN
32507;Bolognese, beef steak mince, powdered gravy mix;EN
32508;Beetroot gravy, low-fat milk;EN
32509;Chocolate bar, caramel and cookie, twix;EN
32510;Beetroot gravy;EN
32511;Bun, quark filling, dallas bun, fazer;EN
32513;Chicken nuggets, breaded, cheese filling, hk/kariniemi;EN
32515;Bun, cinnamon bun, big texas, fazer;EN
32517;Doughnut, berliner, bakery, jam and icing;EN
32518;Swiss roll, napakymppi, fazer oululainen;EN
32523;Chicken and potato casserole, hk, ready meal;EN
32525;Raspberry kissel, raspberry soup;EN
32526;Strawberry kissel, strawberry soup;EN
32528;Pudding, cream pudding, industrial;EN
32529;Pudding, chocolate pudding, industrial;EN
32532;Oat and vanillla biscuit, jyväshyvä, lu;EN
32534;Finn crisp, oat crispbread, oululainen, fazer;EN
32535;Karelian pasty, rice filling, imatran, fazer;EN
32536;Karelian pasty, rice filling, fazer;EN
32537;Minced meat hamburger patty, grillitassu, saarioinen, fried without fat;EN
32538;Rhubarb pie, basic sweet dough, whole milk;EN
32539;Rhubarb pie, basic sweet dough, low-fat milk;EN
32540;Mulled wine, non-alcololic;EN
32541;Quark, flavoured, 7% fat, valio;EN
32542;Chocolate chip cookie, jyväshyvä suklaapisara, lu;EN
32544;Biscuit for children, carneval prinsessa, rapeseed oil-based;EN
32547;Biscuit, jyväshyvä cracotte, whole wheat;EN
32548;Biscuit, jyväshyvä cracotte, sesame seeds;EN
32553;Margarine 80%, fluid, average;EN
32555;Biscuit, bastogne, lu;EN
32556;Spinach soup, apetit, frozen soup;EN
32557;Spinach soup, pirkka, frozen soup;EN
32558;Spinach soup, saarioinen, ready meal;EN
32560;White sauce with spinach, low-fat milk, thickened with flour;EN
32561;Sponge cake;EN
32562;Oat product, fermented oat, yosa naturell;EN
32567;Cheese, oltermanni rypsi, rapseed oil, 24% fat;EN
32568;Blended spread 75%, 10 ug vitamin d;EN
32570;4-grain flakes, riihikosken vehnämylly;EN
32592;Sour milk, butter milk, 0.3% fat, 0.5 ug vitamin d;EN
32593;Sour milk, 0.5 ug vitamin d;EN
32594;Sour milk, fat-free, low-lactose, 0.5 ug vitamin d;EN
32595;Sour milk, fat-free, lactose-free, 0.5 ug vitamin d;EN
32596;Yoghurt, flavoured, fat-free, partially artificially sweetened, 1 ug vitamin d;EN
32597;Yoghurt, flavoured, fat-free, lactose-free, artificially sweetened, 1 ug vit. d;EN
32598;Yoghurt, plain, fat-free;EN
32599;Yoghurt, flavoured, 2% fat, 1 ug vitamin d;EN
32600;Yoghurt, drinkable, danonino dino, 1.6% fat, 0.9 ug vitamin d;EN
32602;Sausage, fresh sausage, chorizo, saarioinen;EN
32604;Omelette roll, vegetable and mushroom filling;EN
32605;Liver stew with bacon;EN
32607;Tofu and potato casserole, contains egg;EN
32608;Tofu vegetable gravy, with tomato;EN
32609;Tofu and mixed beans gravy, with tomato;EN
32610;Lentil patty, lentil ball, contains egg;EN
32611;Fried shrimp with chili and garlic marinade, fried;EN
32612;Fried shrimp with noodles and coconut;EN
32613;Creamy shrimp stew, thickened;EN
32614;Soy-vegetable casserole, cooking cream;EN
32615;Onion soup, french, gratinated with bread and cheese;EN
32616;Pudding, panna cotta, contains gelatin;EN
32617;Crème brûlée;EN
32618;Bbq-sauce for meat, home-made;EN
32619;Meal replacement, shake, naturdiet;EN
32622;Meal replacement, smoothie, naturdiet;EN
32623;Meal replacement, drink powder, naturdiet;EN
32624;Meal replacement, drink powder and water, naturdiet;EN
32625;Meal replacement, chocolate bar, naturdiet;EN
32626;Meal replacement, caramel bar, naturdiet;EN
32627;Meal replacement, dark chocolate bar, naturdiet;EN
32628;Meal replacement, smoothie, drink powder, easy diet;EN
32629;Meal replacement, smoothie, drink powder and water, easy diet;EN
32630;Meal replacement, soup powder, asparagus/fish/chicken/mushroom, easy diet;EN
32631;Meal replacement, soup from powder, asparagus/fish/chicken/mushroom, easy diet;EN
32632;Meal replacement, soup powder, tomato/texmex/thai, easy diet;EN
32633;Meal replacement, soup powder and water, tomato/texmex/thai, easy diet;EN
32636;Meal replacement, smoothie, drink powder, nutrifast;EN
32637;Meal replacement, smoothie, drink powder and water, nutrifast;EN
32638;Meal replacement, milk shake, drink powder, allevo;EN
