FOODID;FOODNAME;LANG
8047;Måltidssallad, tonfisk-potatissallad, utan dressing;SV
8048;Måltidssallad, sallad av rökt fisk, bladsallat, ägg, utan dressing;SV
8050;Måltidssallad, sallad av rökt fisk, gräslök-potatis-rödbeta, utan dressing;SV
8051;Måltidssallad, sallad av rökt fisk, grynost-ärter, utan dressing;SV
8053;Måltidssallad, skaldjurs-champinjonsallad, utan dressing;SV
8060;Fisksoppa, laxsoppa på mjölk;SV
8062;Fisksoppa, regnbågslax, mjölk;SV
8063;Regnbågslax, panerad, stekt;SV
8065;Måltidssallad, tonfisk-rissallad, utan dressing;SV
8068;Strömming, kokt;SV
8069;Fisksås, tonfisksås, köttbuljong, grädde;SV
8070;Fisksås, räksås, grädde;SV
8071;Måltidssallad, räksallad, gräddfilssås;SV
8072;Fiskpirog, mördegsbotten, gräddfil;SV
8073;Lasagne, laxlasagne;SV
8074;Fisk, medelvärde, stekt;SV
8075;Fiskpastej, tonfiskpastej, pirog;SV
8077;Fiskfärs, grädde;SV
8078;Regnbågslaxfilé med grädde, panerad, ugnstekt;SV
8088;Regnbågslaxfilé, panerad, ugnstekt;SV
8089;Regnbågslaxfilé, ugnstekt;SV
8092;Potatislåda, frestelse av regnbågslaxfilé, matlagningsgrädde;SV
8093;Måltidssallad, sallad av rökt fisk, potatis, äpple, purjolök, utan dressing;SV
8095;Regnbågslax, smetana, ugnsstekt;SV
8096;Friterad fisk, medelvärde;SV
8097;Fisk-grönsakskruka;SV
8098;Flundra, bräserad, smör;SV
8100;Ostströmming, färskost;SV
8111;Bläckfisk, flottyrkokt;SV
8500;Ägg, stekt;SV
8501;Äggula, stekt;SV
8502;Äggvita, stekt;SV
8503;Omelett, fransk omelett, utan fyllning;SV
8504;Omelett, ostomelett;SV
8505;Omelett, spenatomelett;SV
8506;Äggröra, lättmjölk;SV
8509;Äggsmör;SV
8510;Grynost-äggsmör;SV
8512;Spenat-ägglåda, lättmjölk;SV
8513;Ägg, kokt;SV
8514;Omelettrulle, laxfyllning;SV
8515;Omelettrulle, skinkfyllning;SV
11001;Ljus rotsak, medelvärde;SV
11002;Mörkgröna bladgrönsaker, medelvärde;SV
11004;Rom, medelvärde;SV
11005;Fyrkornsflingor;SV
11006;Rågbröd, rågsiktbröd, vatten, rågsikts-, jästbrödsmjöl;SV
11007;Nypon;SV
11012;Jordgubbssylt, hemlagad, socker 54 g/100 g;SV
11013;Apelsinmarmelad;SV
11014;Palmolja;SV
11030;Mjöl, rågsiktmjöl;SV
11041;Ärtsoppa, konserv, outspädd, griskött;SV
11045;Apelsin, skalad;SV
11046;Mandarin, skalad;SV
11047;Grape, skalad;SV
11048;Citron, skalad;SV
11049;Banan, skalad;SV
11050;Kiwi, skalad;SV
11051;Persika/nektarin, skalad, kärnfri;SV
11052;Körsbär, kärnfri;SV
11053;Plommon, kärnfri;SV
11054;Aprikos, medelvärde, kärnfri;SV
11055;Vattenmelon, skalad;SV
11056;Ananas, skalad;SV
11057;Avokado, skalad, kärnfri;SV
11059;Tonfisk, medelvärde;SV
11060;Äpple, inhemskt, skalat;SV
11061;Äpple, utländskt, skalat;SV
11062;Päron, skalat;SV
11063;Plommon, kärnfri, torkad;SV
11064;Champinjoner, konserv;SV
11065;Nyponpuré, sockerfri;SV
11067;Tonfisk, i vatten;SV
11068;Pudding, mjölkpudding, industriell;SV
11069;Vin, alkoholfritt;SV
11070;Ärtsoppa, konserv, utspädd, griskött;SV
11071;Specialfrukt, exotisk, medelvärde, mango/papaya, skalad;SV
11072;Surgurka;SV
11074;Groddar, alfalfa-groddar;SV
11086;Nöt, cashew-nöt;SV
11087;Sesampasta tahini, utan salt;SV
11089;Kikärt i osaltat vatten, kaffeärt;SV
11090;Bönor, vita bönor, tomatsås;SV
11092;Vasslepulver, för livsmedelsindustri;SV
11094;Karelsk pirog, industriell, mörk, laktosfri;SV
11095;Munk, vatten, bageri;SV
11110;Grönsaksbiff/-bulle, innehåller sojaprotein;SV
11120;Bulle, örfil, bageri, på vatten;SV
11123;Bulle, medelfet, fettfritt mjölkpulver, bageri;SV
11124;Bulle, hög fetthalt, på lättmjölk, bageri;SV
11126;Blandbröd, vatten, graham-, råg-, vetemjöl;SV
11130;Färskost, 6-11 % fett, smaksatt;SV
11131;Ost, vitmögel-/vitblåmögelost 40 % fett, vit castello/blå castello/saga;SV
11132;Färskost, vegetabilisk fettblandning, 24-30 % fett;SV
11133;Ost, halvhård ost, 15-18 % fett, kevyt turunmaa/edam 17/adam/maigre;SV
11134;Basilika, färsk;SV
11135;Bambuskott;SV
11136;Grädde, vispgrädde, lätt, 25 % fett;SV
11142;Saftis, medelvärde;SV
11144;Salladsdressing, hemlagad, yoghurt;SV
11145;Mjölk, fettfri, låg laktoshalt, 1 ug vitamin d;SV
11146;Ost, brödost, 17-23 % fett, låg laktoshalt;SV
11148;Glass, gräddglasspinne, choklad, medelvärde;SV
11149;Glass, saftis-glasspinne, medelvärde;SV
11150;Kyckling, marinerad, utan skinn, rå;SV
11152;Gräddfil, låg laktoshalt, 10-12 % fett;SV
11154;Fil, naturellt, lättfil 2 % fett, låg laktoshalt;SV
11155;Grynost, 2-5 % fett, låg laktoshalt;SV
11156;Kvarg, naturell, <0,5 % fett, låg laktoshalt;SV
11157;Ost, 28 % fett, inneh. veg. fett;SV
11158;Krongrönsaker, blomkål, morot, broccoli;SV
11159;Crème fraiche, 15-18 % fett;SV
11164;Dessertsås, vanillinsås, vispbar;SV
11165;Surmjölk, fettfri, låg laktoshalt, 1 ug vitamin d;SV
11172;Glass, glasspinne, vegetabilisk fett, chokladöverdrag;SV
11173;Glass, glasstrut, strut, vegetabilisk fett;SV
11177;Svartpeppar;SV
11178;Vitpeppar;SV
11182;Paprikapulver;SV
11184;Kanel;SV
11185;Nejlika;SV
11186;Ingefära, malen;SV
11187;Kardemumma;SV
11188;Vanillinsocker;SV
11191;Oregano, torkad;SV
11194;Timjan;SV
11196;Aromsalt/örtsalt, salthalt 71 %;SV
11197;Kryddsås, brun, hp-sås;SV
11198;Druvsocker, glukos;SV
11203;Honungsmelon, skalad;SV
11210;Pastill sötad med xylitol, c-vitaminerad;SV
11211;Ost, fetaost, 25 % fett, av getmjölk, i saltlag;SV
11212;Solrosfrön;SV
11287;Vegetabilisk matfett 28%, mini lätta;SV
11469;Fruktpuré, medelvärde, industriell barnmat;SV
11470;Bärpuré, industriell barnmat, medelvärde av industriella produkter;SV
11471;Morots-potatispuré, industriell barnmat, medelvärde av industriella produkter;SV
11472;Nötkött-grönsakspuré, industriell barnmat, medelvärde av industriella produkter;SV
11473;Griskött-grönsakspuré, industriell barnmat, medelvärde av industriella produkter;SV
11474;Kyckling-grönsakspuré, industriell barnmat, medelvärde av industriella produkter;SV
11475;Fisk-grönsakspuré, medelvärde, industriell barnmat;SV
11476;Köttfärs och spaghetti, medelvärde, industriell barnmat;SV
11503;Juice, vinddruvsjuice;SV
11505;Bananchips, torkad banan;SV
11507;Risstärkelse;SV
11508;Griskött, kokt utan salt;SV
11511;Potatis, skalad, kokt utan salt;SV
11512;Kotlettrad;SV
11513;Grisfilé, innerfilé, 4,5 % fett;SV
11514;Potatispuré, vatten, hemlagad barnmat, utan salt;SV
11515;Potatispuré, mjölk, hemlagad barnmat, utan salt;SV
11516;Potatis-morotspuré, vatten, hemlagad barnmat, utan salt;SV
11517;Nötkött-potatispuré, hemlagad barnmat, utan salt;SV
11518;Griskött-potatispuré, hemlagad barnmat, utan salt;SV
11519;Fisk-grönsaksmos, hemlagad barnmat, utan salt;SV
11520;Kyckling-grönsaksmos, hemlagad barnmat, utan salt;SV
11521;Ris, långkornigt, klibbfritt;SV
11522;Ris- och rågkrossblandning;SV
11523;Sallad, rödbetssallad med majonnäsdressing;SV
11550;Färskost, 30 % fett, smaksatt, låg laktoshalt;SV
11551;Kalkon bröstfilé;SV
11553;Fruktsylt, medelvärde;SV
11557;Juice, citronjuice, outspädd;SV
11558;Juice, apelsinjuice, kalcium;SV
11562;Köttfärs, nötfärs, 17 % fett;SV
11563;Kyckling, kycklingben, med skinn, rå;SV
11564;Kyckling, bröstschnitzel, med skinn;SV
11565;Kyckling, bröstfilé, utan skinn, strimlor, schnitzel;SV
11568;Matfettsblandning 60 %, 10 ug vitamin d;SV
11571;Färskost, 11 % fett, naturell;SV
11572;Mjölk, fettfri, tillsatt kalcium, 0,5 ug vitamin d;SV
11580;Nötmellanmål, sött, stång/kaka;SV
11581;Sojamellanmål, syrat, smaksatt, 1 % fett, vitaminerad;SV
11587;Bärdryck, nypondryck, pro viva, havre, probiotika;SV
11589;Pepparrot;SV
11680;Potatis, skalad, storköksprodukt, skyddsgasförp.;SV
11685;Stekolja, palmolja 50 %, palmkärnsolja 25 %, rypsolja 25 %;SV
11687;Risdryck, naturell;SV
11689;Sparris, rå, rensad;SV
11690;Majonnäs, låg fetthalt, 15 % fett;SV
11691;Rom, medelvärde, saltad;SV
11695;Rypsolja, kallpressad;SV
11700;Sojaprotein koncentrat, 58 % protein;SV
11701;Palmkärnsolja;SV
11723;Yoghurt, smaksatt, 3 % fett;SV
11726;Fil, frukt-/bärfil, 1 % fett, låg laktoshalt;SV
11727;Yoghurt, smaksatt, 2,5 % fett;SV
11730;Blandbröd, grahamsemla, vatten;SV
11733;Ljust bröd, vetesemla, vatten;SV
11734;Shiitakesvamp;SV
11735;Ostronskivling;SV
11736;Yoghurt, naturell, 1,5 % fett;SV
11739;Vegetabilisk matfett 35%, becel pro-activ;SV
28905;Mjöl, vetemjöl, durum;SV
28908;Korngryn, kokt med salt;SV
28909;Makaroner, rågmakaroner;SV
28910;Ris, mörkt;SV
28911;Ris, mörkt, kokt med salt;SV
28912;Makaroner, rågmakaroner, kokta med salt;SV
28913;Potatis, vägd med skal;SV
28914;Potatis, med skal, kokt med salt;SV
28915;Melon, nät-/cantaluponmelon, vägd med skal;SV
28916;Äpple, medelvärde, vägd med skal;SV
28917;Päron,  vägd med skal;SV
28918;Plommon, mörk, vägd med kärna;SV
28919;Plommon, mörk, vägd med kärna, torkad;SV
28920;Körsbär, vägd med kärna;SV
28921;Aprikos, medelvärde, vägd med kärna;SV
28922;Persika/nektarin, medelvärde, vägd med kärna;SV
28923;Ananas, färsk, vägd med skal;SV
28924;Apelsin, vägd med skal;SV
28925;Citron, medelvärde, vägd med skal;SV
28926;Grape, medelvärde, vägd med skal;SV
28927;Korv, vegetarisk korv med soja;SV
28928;Vinblad, inlagd i saltlag;SV
28929;Köttfärs, lammfärs, 14 % fett;SV
28930;Köttfärs, kycklingfärs;SV
28931;Vattenmelon, vägd med skal;SV
28932;Vindruva, medelvärde, vägd med kärnor, grön/mörk;SV
28933;Avokado, vägd med skal och kärna;SV
28934;Banan, vägd med skal;SV
28935;Mandarin, medelvärde, vägd med skal;SV
28936;Fikon, vägd med skal, torkad;SV
28937;Dadel, torkad, vägd med kärna;SV
28938;Oliv, medelvärde, utan kärna, inlagd i olja, grön/svart;SV
28939;Kiwi, vägd med skal;SV
28941;Äpple, inhemsk, medelvärde, med skal;SV
28942;Äpple, utländsk, medelvärde, med skal;SV
28943;Majskolv, hel, kokt utan salt;SV
28944;Honungsmelon, vägd med skal;SV
28945;Köttfärs, kalkonfärs, 5-6 % fett;SV
28946;Köttfärs av gris, 16 % fett;SV
28947;Bacon, filé, fett 18 g;SV
28948;Morot-rispirog, blandskal, industriell;SV
28949;Karelsk pirog, veteskal;SV
28950;Potatisros, duchesse;SV
28951;Potatiskrokett, flottyrkokt;SV
28952;Ugnspotatis med skal, utan fyllning, utan fett och salt;SV
28953;Potatis, färskpotatis, kokt med salt;SV
28954;Potatis, färskpotatis, kokt utan salt;SV
28955;Potatis, med skal, kokt utan salt;SV
28956;Potatislåda, söt, lättmjölk;SV
28957;Potatismoussaka, gris-nötfärs, lättmjölk;SV
28958;Majs, grillad;SV
28959;Vinbladsrullad, risfyllning;SV
28961;Bolognese sås av sojakross, oavredd;SV
28962;Majskolv, hel;SV
28963;Potatis-grönsaksgryta;SV
28966;Kikärtsbulle, falafel, frityrkokt;SV
28967;Sallad, solsallad, majonnäsdressing;SV
28968;Sallad, rotselleri-äppelsallad, waldorfs sallad, majonnäsdressing;SV
28969;Nudel, kokt, utan salt;SV
28970;Risgrynsgröt, vatten, ris, salt;SV
28971;Donits, chokladglasyr;SV
28973;Donits, citronglasyr;SV
28974;Bulle, vatten, medelfet;SV
28975;Pannkaka, vatten;SV
28976;Rabarberpaj med havreflingor;SV
28977;Maräng;SV
28978;Potatislåda, kyckling-potatislåda, matlagningsgrädde;SV
28979;Potatislåda, kyckling-potatislåda, veg. fettblandning;SV
28980;Pytt-i-panna, kyckling-pytt-i-panna, utan ägg;SV
28981;Kycklingfärs;SV
28982;Makaronilåda, köttmakaronilåda, köttbuljong, gris-nötfärs;SV
28983;Rimmat kött;SV
28984;Tartarbiff;SV
28985;Romdressing, crème fraîche;SV
28986;Kräfta, kokt;SV
28987;Hummer, kokt;SV
28988;Musselsås, mjölkbas;SV
28989;Gravad lax, laxcarpaccio med citron och olja;SV
28990;Vitlökssniglar;SV
28991;Cafe au lait, osötad, helmjölk;SV
28992;Mjölk, helmjölk, kokt;SV
28993;Caffe latte, osötad, helmjölk;SV
28994;Bulle, vatten, olja, medelfet;SV
28996;Bulle, lättmjölk, olja, medelfet;SV
28998;Bulle, vatten, smör, medelfet;SV
29000;Bulle, lättmjölk, medelfet, smör;SV
29002;Blandbröd, semla, vatten, olja, semlemjöl;SV
29003;Blandbörd, semla, fettfri mjölk, olja, semlemjöl;SV
29005;Blandbröd, semla, vatten, smör, semlemjöl;SV
29006;Blandbröd, semla, lättmjölk, smör, semlemjöl;SV
29007;Blandbröd, semla, gårdsmjölk, smör, semlemjöl;SV
29008;Grönsaksbuljongtärning;SV
29009;Hönsbuljongtärning, innehåller vete;SV
29010;Fiskbuljongtärning;SV
29011;Abborrar, stekt i folie, i smör;SV
29012;Rödbetsrislåda, lättmjölk;SV
29013;Musselsoppa, vispgrädde;SV
29014;Kokosmjölk;SV
29015;Milkshake, bäryoghurtdryck, glass;SV
29016;Milkshake, fruktyoghurtdryck, glass;SV
29017;Ostfondue;SV
29018;Köttfärsbiff, kycklingfärs;SV
29019;Köttfärsbiff, lammfärs, stekt;SV
29020;Köttfärsbiff, grisfärs, stekt;SV
29021;Köttfärsbiff, kalkonfärs, stekt;SV
29022;Bönor, gröna bönor/bondbönor, kokta;SV
29023;Måltidssallad, pasta-rom-räksallad, avokado, oljedressing;SV
29024;Fisksoppa, kokosmjölk;SV
29025;Svamp-kornsoppa;SV
29026;Grönsaksbuljong, utspädd;SV
29027;Gurksoppa, kall;SV
29028;Äggplantaknyte/aubergineknyte, ost- och tomatfyllning;SV
29029;Risotto, avocado-pestorisotto;SV
29030;Grönsakssoppa, kokosmjölk;SV
29031;Nudelsoppa, grönsaker;SV
29032;Grönsaksgratäng med grädde;SV
29033;Ost-grönsakssoppa;SV
29034;Grönsakspurésoppa, ärter-morot-majs, vegetabilisk fettblandning;SV
29035;Ärtpurésoppa med vitt vin;SV
29036;Rotsakspurésoppa, vegetabilisk fettblandning;SV
29037;Rotsakspurésoppa, vatten;SV
29038;Pasta-grönsakssoppa, vatten;SV
29039;Räksoppa med morot, vegetabilisk fettblandning;SV
29040;Ostronsoppa, vispgrädde;SV
29041;Måltidssallad, tonfisk-grönsakssallad, utan dressing;SV
29042;Potatislåda, skink-potatislåda, vegetabilisk fettblandning;SV
29043;Potatislåda, janssons frestelse, vegetabilisk fettblandning;SV
29044;Mjölksås, lättmjölk, smör, fett-mjölavredning;SV
29045;Mjölksås, lättmjölk, olja, fett-mjölavredning;SV
29046;Brunsås, smör, fett-mjölavredning;SV
29047;Brunsås, olja, fett-mjölavredning;SV
29048;Wok-grönsaker, morot, champinjon, lök, paprika, ärter;SV
29049;Wok-grönsaker, gröna bönor, morot, paprika, majs, palsternacka;SV
29050;Bacon, filé, fett 18 g, stekt;SV
29053;Ljust bröd, batong med vitlöks/örtsmör;SV
29054;Rostbröd, havrerostbröd, vatten, vetemjöl, havreflingor;SV
29055;Nudel, risnudel;SV
29056;Nudel, risnudel, kokt utan salt;SV
29060;Ost, salladost, 12-15 % fett, av komjölk, i saltlag;SV
29064;Mjölk, lättmjölk, laktosfri, 1 ug vitamin d;SV
29065;Matlagningsgrädde, 15 % fett;SV
29066;Grädde, vispgrädde, 35 % fett;SV
29070;Energidryck, vitaminerad;SV
29071;Kakaodryck, kall, fettfri mjölk, sockrad;SV
29073;Svamp-grönsaksstuvning, vegetabilisk fettblandning;SV
29074;Hamburgare, vegetarisk hamburgare, vetesemla;SV
29077;Bärpaj, färskost fyllning, mördegsbotten på olja;SV
29078;Kebabkött;SV
29079;Wok-grönsaker, paprika, lök, majs, gröna bönor, vita bönor;SV
29080;Kaka, glasstårta, kinuskiglasyr;SV
29086;Kalkon-grönsakswok;SV
29087;Sallad, isbergssallad-morot-squashsallad;SV
29089;Yoghurt, drickbar, 0,1 % fett;SV
29090;Mjölk, fettfri, kokt;SV
29091;Cappuccino, osötad, fettfri mjölk;SV
29094;Köttgryta, nötstek, köttbuljong, morot, smör;SV
29095;Köttgryta, nötstek, köttbuljong, morot, olja;SV
29098;Wok-grönsaker, wokade, paprika, lök, majs, gröna och vita bönor;SV
29099;Wok-grönsaker, wokade, morot, champinjoner, lök, paprika, ärter;SV
29100;Wok-grönsaker, wokade, gröna bönor, morot, paprika, majs, palsternacka;SV
29103;Köttbulle, nötstek, stekt i smör;SV
29104;Köttbulle, nötstek, stekt i olja;SV
29125;Köttfärs, kycklingfärs, stekt;SV
29126;Köttfärs, kycklingfärs, stekt utan fett;SV
29128;Fil, naturell, fettfri;SV
29130;Smörgås, varm, operasmörgås;SV
29131;Smörgås, varm svampsmörgås;SV
29132;Smörgås, varm ostsmörgås;SV
29135;Cider, torr, 4,7 vol-% alkohol;SV
29139;Potatis, stekt, smör;SV
29145;Köttfärs, lammfärs, stekt utan fett;SV
29146;Köttfärs, lammfärs, stekt;SV
29147;Köttfärs, kalkonfärs, stekt utan fett;SV
29148;Köttfärs, kalkonfärs, stekt;SV
29149;Italiensk gryta;SV
29150;Saftdryck, lingon, utspädd;SV
29155;Kakaosmör;SV
29156;Choklad, vit choklad;SV
29159;Margarin 40 %, medelvärde av industriella produkter;SV
29160;Ägg, vägt med skal;SV
29175;Köttfärs, nötfärs, 17 % fett, stekt utan fett;SV
29180;Köttsås, griskött, grönsaker, matlagningsgrädde;SV
29181;Strimlor av gris, stekta i olja;SV
29182;Strimlor av nöt, stekta i olja;SV
29183;Köttsås, nötkött, grönsaker, matlagningsgrädde;SV
29207;Strömming, filé;SV
29208;Couscous;SV
29209;Couscous, kokt med salt, olja;SV
29210;Mjölk, lättmjölk, utan tillsatt vitamin d, ekologisk;SV
29211;Mjölk, fettfri, utan tillsatt vitamin d, ekologisk;SV
29212;Surmjölk, ekologisk, fettfri, utan tillsatt vitamin d;SV
29215;Saftdryck, vitamin c;SV
29216;Saftsoppa, kräm på juice, 30 mg vitamin c;SV
29217;Pepparriska;SV
29219;Spenatplätt, mjölkfri;SV
29222;Ärtsoppa, vegetarisk;SV
29223;Lasagne, nötstek;SV
29226;Renskav, låg fetthalt;SV
29228;Ost, fetaost, getmjölk, i olja;SV
29229;Morot, kokt utan salt;SV
29232;Blandbröd, korn-potatisrieska, potatismospulver;SV
29233;Munk, stekt i rypsolja;SV
29237;Kli, rågkli;SV
29238;Vårrulle, vegetarisk;SV
29239;Ost, mozzarella, 20 % fett;SV
29240;Vårrulle, köttfärsfyllning;SV
29241;Risotto, soja-grönsaksrisotto;SV
29242;Kikärt-potatisgryta;SV
29247;Fiskfärs, utan mjölk;SV
29248;Potatislåda, strömmingslåda, lättmjölk, utan bacon;SV
29249;Potatislåda, strömmingslåda, fiskbuljong;SV
29250;Fisksås, tonfisksås, tomat;SV
29253;Köttbulle, nötstek, ugnstekt;SV
29254;Biff à la lindström, nötstek;SV
29255;Ugnsfisk, matlagningsgrädde;SV
29256;Kycklingfilé, ostfyllning, ugnstekt;SV
29257;Lasagne,  kycklingfärs;SV
29259;Köttbulle, älgkött, stekt i smör;SV
29260;Naan bröd;SV
29262;Köttbulle, älgkött, utan grädde, stekt;SV
29263;Regnbågslaxfilé, vegetabilisk fettblandning, panerad, ugnstekt;SV
29264;Lasagne, grönsakslasagne med soja;SV
29266;Fylld squash, soja-risfyllning;SV
29267;Minestronesoppa, vegetarisk;SV
29268;Gräddpotatis, kaffegrädde;SV
29269;Gräddpotatis, vegetabilisk fettblandning;SV
29270;Makaronilåda, nötstek, köttbuljong;SV
29271;Makaronilåda, nötfärs, köttbuljong;SV
29273;Makaronilåda, nötstek, lättmjölk, mörka makaroner;SV
29275;Potatislöklåda, vegetabilisk fettblandning 15 %;SV
29277;Potatislåda, köttfärs-potatislåda, nötstek, köttbuljong;SV
29279;Hamburgare, nötköttsbiff och vetesemla;SV
29283;Köttfärsbiff, nötfärs, stekt;SV
29284;Nötköttsbiff, stekt i smör;SV
29285;Nötköttsschnitzel, panerad, stekt i olja;SV
29286;Nötköttsschnitzel, panerad, stekt i smör;SV
29289;Köttfärslimpa, nötstek, vatten;SV
29293;Köttgryta, biffstek, grytstek, matlagningsfett, medelvärde;SV
29294;Fyrkornsgröt, vatten, salt;SV
29295;Karelsk pirog, traditionell, penslad med smör;SV
29304;Sallad, salladsbordets håvor, utan dressing;SV
29305;Ärtsoppa med medelfett nötkött;SV
29306;Ugnsbanan;SV
29307;Havregrynsgröt med havrekli, vatten, salt;SV
29409;Margarin 60 %, becel laktosfri;SV
29410;Stensopp;SV
29411;Stensopp, kokt;SV
29412;Modersmjölksersättning, pulver, medelvärde;SV
29413;Modersmjölksersättning, drickfärdig, medelvärde;SV
29495;Juice, c-vitaminerad, medelvärde;SV
29496;Makaroni, glutenfri;SV
29497;Pasta, glutenfri, medelvärde av industriella produkter, kokt utan salt;SV
29498;Kycklingrisotto;SV
29499;Mjöl, mjölblandning, naturligt glutenfri, ris-majs-potatis;SV
29500;Pudding, rispudding, vaniljris;SV
29501;Tonic vatten;SV
29510;Palsternacka, kokt utan salt;SV
29511;Rotselleri, kokt utan salt;SV
29682;Sej, kokt utan salt;SV
29683;Flundra, kokt utan salt;SV
29684;Torsk, kokt utan salt;SV
29685;Juice, plommonjuice, sockerfri;SV
29686;Kalkon, kokt utan salt;SV
29687;Sötsak, salmiak;SV
29749;Kex, bakelsekex, fylld, medelvärde;SV
29753;Kex, småbröd;SV
29754;Kex, småbröd, potatismjöl, sötat med fruktos;SV
29756;Kex, chokladkex, industriellt, medelvärde;SV
29759;Kex för barn, medelvärde;SV
29760;Kex, havrekex, industriell;SV
29761;Kex, våffelkex;SV
29763;Skorpa, sockerskorpa, fettfri mjölk, industriell;SV
29764;Skorpa, sockerskorpa, vatten, industriell;SV
29765;Skorpa, sockerskorpa, lättmjölk, hembakad;SV
29766;Skorpa, grahamskorpa, mjölk, industriell;SV
29767;Skorpa, grahamskorpa, mjölk, hemlagad;SV
29768;Skorpa, veteskorpa, mjölk, industriell;SV
29769;Kex, saltkex;SV
29770;Kex, smörgåskex, vattenkex;SV
29771;Knäckebröd, rågknäckebröd, fiber 17 %;SV
29772;Surskorpa;SV
29775;Flingor, majsflingor med socker;SV
29776;Flingor, weetabix veteflingskaka;SV
29777;Flingor, banan, weetabix veteflingskaka;SV
29778;Flingor, veteringsflinga;SV
29779;Flingor, fyrkornsflingor;SV
29780;Flingor, chokladfrukostflingor, medelvärde;SV
29781;Flingor, ris-veteflingor;SV
29782;Flingor, kliflingor fullkornsvete;SV
29783;Flingor, riskrisp;SV
29784;Mysli av spannmål;SV
29785;Mysli, grund;SV
29787;Blandbröd, havrebröd på vatten;SV
29788;Blandbröd, kornbröd på vatten, jästbröds- korn-, vetemjöl;SV
29789;Ljust bröd, batong med ost;SV
29790;Ljust bröd, batong med vitlök;SV
29791;Blandbröd, morotsbröd på vatten;SV
29792;Blandbröd, morotssemla på vatten;SV
29793;Ljust bröd, ostsemla, vatten;SV
29794;Blandbröd, havresemla på vatten;SV
29795;Rostbröd, vete, vatten;SV
29796;Rostbröd, grahamrostbröd, vatten;SV
29797;Rostbröd, rågrostbröd;SV
29798;Blandbröd, krossbröd, ljust, vatten;SV
29799;Blandbröd, krossemla, vatten, ljus;SV
29800;Blandbröd, rågkrossemla på vatten;SV
29801;Ljust bröd, tunnbröd med potatis, industriellt;SV
29802;Blandbröd, kornrieska, industriell;SV
29803;Blandbröd, rieska, potatis-korn, vatten, vetemjöl, industriell;SV
29804;Blandbröd, vatten, råg-, vetemjöl, potatisflingor;SV
29805;Blandbröd, ljust, vatten, vetemjöl, vetekross;SV
29806;Rostbröd, flerkorn;SV
29807;Blandbröd, semla, flerkorn;SV
29808;Blandbröd, rågsemla;SV
29809;Blandbröd, potatislimpa, vete-, rågmjöl, potatisflingor;SV
29810;Blandbröd, sötsurt bröd, påsk-/jullimpa;SV
29811;Rågbröd, rågblandbröd;SV
29812;Knäckebröd, veteknäckebröd, fiber 7 %;SV
29813;Knäckebröd, grahamknäckebröd, fiber 8 %;SV
29814;Rågbröd, torkat rågbröd;SV
29815;Skorpa, veteskorpa, vatten, industriell;SV
29819;Gefilus surmjölk, fettfri;SV
29822;Mjöl, majsmjöl, grovt, polentamjöl;SV
29823;Mjöl. majsmjöl, finmalet;SV
29851;Lammkött, låg fetthalt, kokt utan salt;SV
29975;Måltidsersättning, proteindryckpulver, herbalife formula 1, 35 % protein;SV
30005;Måltidsersättning, proteindryck på mjölk, herbalife formula 1;SV
30051;Pastill, sötad med xylitol;SV
30149;Sidfläsk av gris, stekt;SV
30151;Pannkaka, laktosfri mjölkdryck;SV
30152;Makaronilåda, grisfärs, lättmjölk;SV
30153;Kållåda, utan kött, äggstanning;SV
30154;Knackkorvsoppa;SV
30155;Köttfärssås, brunsås, grisfärs, fett;SV
30156;Älgköttsskav;SV
30157;Grillkorv, grillad;SV
30158;Korngrynsgröt, ugnsgröt, mjölk, salt;SV
30159;Risgrynsgröt, mjölk, utan salt;SV
30161;Havregrynsgröt, fettfri mjölk, salt;SV
30162;Risgrynsgröt, helmjölk, salt;SV
30163;Måltidssallad, tonfisksallad med ägg, utan dressing;SV
30164;Måltidssallad, räksallad med ägg, utan dressing;SV
30166;Sallad, svampsallad, lättgrädde;SV
30167;Måltidssallad, caesarsallad med kyckling, caesardressing, krutonger;SV
30168;Hamburgare, nötköttsbiff och krossemla;SV
30169;Hamburgare, kycklinghamburgare, krossemla;SV
30170;Hamburgare, vegetarisk hamburgare, krossemla;SV
30171;Hamburgare, råghamburgare, grisfile;SV
30172;Sockerglasyr;SV
30174;Bulle, örfil, vatten, olja, hög fetthalt;SV
30175;Havregrynsgröt, vatten, äpple och kanel, socker, utan salt;SV
30178;Vatruska pirog, traditionell, penslad;SV
30179;Älgköttssås, med matlagningsgrädde;SV
30180;Makaronilåda, soja, lättmjölk;SV
30181;Makaronilåda, fisk-makaronilåda, tonfisk, lättmjölk;SV
30182;Skinka-blåmögelostsås, mjölkbas, matlagningsgrädde;SV
30184;Laxfilé, stekt;SV
30185;Pudding, sojapudding;SV
30186;Vetetortilla;SV
30187;Majssnack, utan salt;SV
30188;Blodplätt, industriell;SV
30189;Spenatplätt, industriell;SV
30190;Mjöl, havremjöl;SV
30192;Risotto, köttfärs-bönrisotto, nötfärs;SV
30193;Pasta, vete, råg och korn;SV
30194;Sportdryck, powerade, gatorade;SV
30195;Pudding, mjölkchokladpudding, industriell, medelvärde;SV
30200;Kebabbröd, kebabrulle, pitabröd;SV
30201;Ugnsfisk;SV
30202;Sushi, nigiri, tonfisk, utan havstång;SV
30203;Sushi, maki, gravad lax, havstång;SV
30204;Grönsakscouscous;SV
