FOODID;FOODNAME;LANG
32806;PERUNALAATIKKO, JAUHELIHAPERUNAMUUSI, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32807;PERUNALAATIKKO, JAUHELIHAKIUSAUS, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32808;PERUNALAATIKKO, KALA, JANSSONIN KIUSAUS, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32809;HÄRKÄÄ TERIYAKI, HK VIA, VALMISATERIA;FI
32810;KANA-KOOKOSCURRY, HK VIA, VALMISATERIA;FI
32811;BOLOGNAN SPAGETTI, HK, VALMISATERIA;FI
32812;RIISIPYÖRÖNEN, VEHNÄKUORI;FI
32813;KINKKUPIIRAKKA, MUROPOHJA;FI
32814;SULTSINA, RUISVEHNÄKUORI;FI
32815;LIHAKUKKO;FI
32816;LIHAPIIRAKKA, KESKIARVO, TEOLLINEN;FI
32819;PERUNAKUKKO, RUISKUORI;FI
32820;KAKKU, MUFFINI GLUTEENITON;FI
32821;KUIVAKAKKU, HEDELMÄKAKKU;FI
32822;KALAPAISTOS, HK, VALMISATERIA;FI
32823;OHUKAINEN, RASVATON MAITO;FI
32824;OHUKAINEN, TERNIMAITO;FI
32825;OHUKAINEN, TÄYSMAITO;FI
32826;OHUKAINEN, VESI;FI
32827;PANNUKAKKU, PIIMÄ;FI
32828;PANNUKAKKU, RASVATON MAITO;FI
32829;PANNUKAKKU, TERNIMAITO;FI
32830;PANNUKAKKU, TÄYSMAITO;FI
32831;OHUKAINEN, PIIMÄ;FI
32832;JÄLKIRUOKAKASTIKE, VANILJAKASTIKE, KEVYTMAITO, PERUNAJAUHO;FI
32833;VOHVELI, KEVYTMAITO;FI
32834;VOHVELI, RASVATON MAITO;FI
32835;VOHVELI, TÄYSMAITO;FI
32836;VOHVELI, KERMAINEN;FI
32837;JÄLKIRUOKAKASTIKE, KINUSKIKASTIKE;FI
32838;VOHVELI, VESI;FI
32839;UUNIOMENA;FI
32840;PINAATTIKOHOKAS, KEVYTMAITO;FI
32841;PINAATTIKOHOKAS, RASVATON MAITO;FI
32842;PINAATTIKOHOKAS, TÄYSMAITO;FI
32843;PINAATTIKOHOKAS, KERMA;FI
32845;JÄLKIRUOKAKASTIKE, SUKLAAKASTIKE;FI
32846;LASAGNE, HK, VALMISATERIA;FI
32847;KANAVIILLOKKI, HK, VALMISATERIA;FI
32848;KANA-VUOHENJUUSTOPASTA, HK VIA, VALMISATERIA;FI
32849;MURO, NELJÄNVILJANMURO, ELOVENA TÄYSJYVÄMURO 4 VILJAA;FI
32850;SILAKKAHYYTELÖ;FI
32851;MAKSALAATIKKO, OHRARYYNIT, RASVATON MAITO;FI
32852;DONITSI, TEOLLINEN;FI
32853;MAKSALAATIKKO, RASVATON MAITO;FI
32854;MAKSALAATIKKO, TÄYSMAITO;FI
32855;BLINI, RASVATON MAITO;FI
32856;BLINI, KEVYTMAITO;FI
32857;BLINI, TÄYSMAITO;FI
32858;KAALIKÄÄRYLE, NAUDAN PAISTI;FI
32859;KALAKUKKO, MUIKKUKUKKO;FI
32861;BROILERIPASTAPAISTOS, HK, VALMISATERIA;FI
32862;VERILEIPÄ, VERIKLIMPPI, VERIVANUKAS, VERIPALTTU;FI
32863;RÖSSYMAITO;FI
32864;RÖSSYPOTTU;FI
32865;RISOTTO, KALARISOTTO, PERUSRISOTTO;FI
32866;RISOTTO, ÄYRIÄISRISOTTO, PERUSRISOTTO, KATKARAPU, SIMPUKKA;FI
32867;LANTTUKUKKO, RUISKUORI;FI
32868;PATAKUKKO, MUIKKU;FI
32870;PURJOSIPULI, KEITETTY, SUOLATON;FI
32871;LIHAPULLA, SIENI-LIHAPULLA, SIKA-NAUTA, PAISTETTU;FI
32872;SITRUUNAKASTIKE, KERMAINEN;FI
32873;NOKKOSKEITTO, MAITO;FI
32874;NOKKOSKEITTO, KASVISLIEMI JA KERMA;FI
32875;KESÄKEITTO, UUSI PERUNA;FI
32876;PERUNALAATIKKO, KINKKUKIUSAUS, HK, VALMISATERIA;FI
32877;KATKARAPUKEITTO, SUURUSTETTU;FI
32878;MAITOKASTIKE, VALKOKASTIKE, RASVATON MAITO, RASVA-JAUHOSUURUS;FI
32879;MAITOKASTIKE, VALKOKASTIKE, TÄYSMAITO, RASVA-JAUHOSUURUS;FI
32880;KINKKUKASTIKE, MAITOPOHJAINEN, SAUNAPALVIKINKKU, KEVYTMAITO;FI
32881;KINKKUKASTIKE, MAITOPOHJAINEN, SAUNAPALVIKINKKU, RASVATON MAITO;FI
32882;KINKKUKASTIKE, MAITOPOHJAINEN, SAUNAPALVIKINKKU, TÄYSMAITO;FI
32883;KASVISKASTIKE, PUNAJUURIKASTIKE, MAITOPOHJAINEN, RASVATON MAITO;FI
32884;KASVISKASTIKE, PUNAJUURIKASTIKE, MAITOPOHJAINEN, TÄYSMAITO;FI
32885;KAURAJUOMA, KEIJU MAUSTAMATON, LISÄTTY KALSIUMIA JA D-VITAMIINIA;FI
32886;KASVISKASTIKE, KIINALAINEN, HAPANIMELÄ;FI
32887;RIISIJUOMA, KEIJU, LISÄTTY KALSIUMIA JA D-VITAMIINIA;FI
32888;JÄLKIRUOKAKASTIKE, KARAMELLIKASTIKE;FI
32889;KALAKASTIKE, KALAMUHENNOS, MAITOPOHJAINEN, KEVYTMAITO;FI
32890;KALAKASTIKE, KALAMUHENNOS, MAITOPOHJAINEN, RASVATON MAITO;FI
32891;MARJAPAISTOS, MARJAT, VEHNÄJAUHOT, SOKERI;FI
32892;HEDELMÄJUOMA, HYVÄÄ PÄIVÄÄ, KARPALO, OSITTAIN KEINOTEKOISESTI MAKEUTETTU;FI
32893;HEDELMÄJUOMA, HYVÄÄ PÄIVÄÄ, SITRUS, OSITTAIN KEINOTEK. MAKEUTETTU,  VITAMINOITU;FI
32894;HEDELMÄJUOMA, HYVÄÄ PÄIVÄÄ, FRUKTOOSI, VITAMINOITU;FI
32895;PÄHKINÄ, AUSTRALIANPÄHKINÄ, MACADAMIAPÄHKINÄ;FI
32897;ENERGIAJUOMA, ENERGIAVESI, TEHO, OLVI, VITAMINOITU;FI
32898;LANTTULAATIKKO, RASVATON MAITO;FI
32899;LANTTULAATIKKO, TÄYSMAITO;FI
32900;LANTTULAATIKKO, KEVYTMAITO;FI
32901;PINAATTIOHUKAINEN, RASVATON MAITO;FI
32902;PERUNALAATIKKO, JANSSONIN KIUSAUS, HK, VALMISATERIA;FI
32903;KIISSELI, MEHUKEITTO, KOTITEKOINEN;FI
32904;ATERIASALAATTI, KALKKUNASALAATTI, HEDELMÄINEN, KERMAVIILIKASTIKE;FI
32905;NOKKOSOHUKAINEN, KEVYTMAITO;FI
32906;NOKKOSOHUKAINEN, RASVATON MAITO;FI
32907;NOKKOSOHUKAINEN, TÄYSMAITO;FI
32908;ATERIASALAATTI, KALKKUNASALAATTI, PASTA, ÖLJYKASTIKE;FI
32910;ATERIASALAATTI, PAAHTOPAISTISALAATTI, PERUNAA, ÖLJYKASTIKE;FI
32911;VANUKAS, RIISIVANUKAS, KOTITEKOINEN;FI
32914;ATERIASALAATTI, KUSKUSSALAATTI, VUOHENJUUSTO, ÖLJYKASTIKE;FI
32915;ATERIASALAATTI, MOZZARELLA-SALAATTI, TOMAATTI, BASILIKA, ÖLJYKASTIKE;FI
32916;ATERIASALAATTI, NIZZAN SALAATTI, KANANMUNA, PERUNA, ANJOVIS, ÖLJYKASTIKE;FI
32917;PERUNAOHUKAINEN, KEVYTMAITO;FI
32918;PERUNAOHUKAINEN, RASVATON MAITO;FI
32920;PERUNAPIHVI/PYÖRYKKÄ, KEVYTMAITO;FI
32921;PERUNAPIHVI/PYÖRYKKÄ,TÄYSMAITO;FI
32922;ATERIASALAATTI, LOHISALAATTI, KANANMUNA, APPELSIINI, PARSAKAALI, ÖLJYKASTIKE;FI
32923;ATERIASALAATTI, LOHISALAATTI, AVOKADO, PARSA, ÖLJYKASTIKE;FI
32925;JUUSTO, VUOHENJUUSTO, CHÈVRE, RASVAA 30%, VUOHENMAITO;FI
32926;MUNKKI, RASVATON MAITO, KOTITEKOINEN;FI
32927;ATERIASALAATTI, VUOHENJUUSTOSALAATTI, KEITETTY PUNAJUURI, ÖLJYKASTIKE;FI
32928;JAUHELIHAKASTIKE JA MUUSI, HK, VALMISATERIA;FI
32929;PYTTIPANNU, KEBABPYTTIPANNU, HK, VALMISATERIA;FI
32930;ATERIASALAATTI, VUOHENJUUSTOSALAATTI, PÄÄRYNÄ, TOMAATTI, ÖLJYKASTIKE;FI
32931;JUUSTO, VUOHENJUUSTO, CHÈVRE, RASVAA 30%, PAISTETTU;FI
32932;PERUNALAATIKKO, LOHIKIUSAUS, HK, VALMISATERIA;FI
32933;KYLMÄSAVULOHIPASTA, HK, VIA, VALMISATERIA;FI
32934;MUMMON KANAA JA KERMAPIPPURIKASTIKETTA, HK, VALMISATERIA;FI
32935;PYTTIPANNU, MUMMON LIHAPULLAPANNU, HK, VALMISATERIA;FI
32936;PYTTIPANNU, LENKKIMAKKARA, KANAMUNA;FI
32937;KANANMUNA, PAISTETTU, RASVATON, SUOLATON;FI
32938;KANANMUNAN KELTUAINEN, PAISTETTU ILMAN RASVAA, SUOLATON;FI
32939;KANANMUNAN VALKUAINEN, PAISTETTU ILMAN RASVAA, SUOLATON;FI
32940;MUMMON LIHAPYÖRYKÄT JA PERUNASOSE, HK, VALMISATERIA;FI
32941;MUMMON MAKKARAKASTIKE JA PERUNAA, HK, VALMISATERIA;FI
32942;BROILERI JA RIISI, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32943;UUNIKALA SEITI, VALKOKASTIKE, JUUSTO, RASVATON MAITO, KORPPUJAUHO;FI
32944;RAHKAPIIRAKKA, PULLAPOHJA, RASVATON MAITO;FI
32945;KANA-NUUDELIWOKKI, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32946;KEBAB JA RIISI, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32947;NÄKKILEIPÄ, TÄYSJYVÄRUIS, PIENI PYÖREÄ/MAUKAS, VAASAN, KESKIARVO, KUITUA 18%;FI
32949;NÄKKILEIPÄ, TÄYSJYVÄRUISNÄKKILEIPÄ, KUNTO, VAASAN, RUISLESEITÄ, KUITUA 21%;FI
32950;NÄKKILEIPÄ, MONIVILJANÄKKILEIPÄ, PIENI PYÖREÄ, VAASAN, SEESAMINSIEMENIÄ;FI
32951;NÄKKILEIPÄ, VIIDEN TÄYSJYVÄVILJAN NÄKKILEIPÄ, TÄYSHYVÄT, VAASAN, KUITUA 21%;FI
32952;HAPANKORPPU, VIIDEN TÄYSJYVÄVILJAN HAPANKORPPU, TÄYSHYVÄT, VAASAN, KUITUA 17%;FI
32953;HÄRKÄWOK, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32954;BROILERIA KOOKOS-CURRYKASTIKKEELLA, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32955;SEKALEIPÄ, ROUHESÄMPYLÄ, LEIPÄAITTA, LIDL, VEHNÄJAUHO, VEHNÄROUHE;FI
32956;SEKALEIPÄ, GRAHAMSÄMPYLÄ, LEIPÄAITTA, LIDL, VEHNÄ- GRAHAMJAUHO, VEHNÄROUHE;FI
32957;SEKALEIPÄ, PEHMEÄ MONIVILJALEIPÄ, LEIPÄAITTA, LIDL, VEHNÄJAUHO, VEHNÄROUHE;FI
32958;SEKALEIPÄ, PERINTEINEN KAURALEIPÄ, LEIPÄAITTA, LIDL, VEHNÄJAUHO, KAURAHIUTALE;FI
32959;VAALEA LEIPÄ, ARINALEIPÄ, LEIPÄAITTA, LIDL, OLIIVIÖLJY, VOIMAKASSUOLAINEN;FI
32960;SEKALEIPÄ, RUISROUHEVIIPALEET, LEIPÄAITTA, LIDL, VEHNÄJAUHO, RUISJAUHO- ROUHE;FI
32961;SEKALEIPÄ, PIIMÄLIMPPU, LEIPÄAITTA, LIDL, VEHNÄ-GRAHAMJAUHO, HIIVALEIPÄJAUHO;FI
32962;RUISLEIPÄ, RUISPALAT, LEIPÄAITTA, LIDL, TÄYSJYVÄRUIS-VEHNÄJAUHO;FI
32963;KEKSI, DIGESTIVE, SUKLAINEN;FI
32964;RUISLEIPÄ, PERINTEINEN VARRASLEIPÄ, LEIPÄAITTA/LIDL,TÄYSJYVÄRUIS-HIIVALEIPÄJAUHO;FI
32965;RUISLEIPÄ, PYÖREÄT RUISPALASET, LEIPÄAITTA, LIDL, TÄYSJYVÄRUISJAUHO, PERUNAHIUT.;FI
32966;SEKALEIPÄ, FITNESSPALAT, LEIPÄAITTA, LIDL, VEHNÄJAUHO, SIEMENSEKOITUS;FI
32968;VESIRINKELI;FI
32970;VOIRINKELI;FI
32971;HERKKUSIENI, TÄYTETTY, TUOREJUUSTO, PEKONI;FI
32972;HERKKUSIENI, TÄYTETTY, SULATEJUUSTO, PEKONI;FI
32973;PANNUKAKKU, OMENAPANNUKAKKU, KEVYTMAITO;FI
32974;KEKSI, LAJITELMA, SONDEY BISCUIT ASSORTMENT, LIDL;FI
32975;SEKALEIPÄ, VAALEAT SEKALEIPÄPALAT, LEIPÄAITTA, LIDL, VEHNÄJAUHO, VEHNÄROUHE;FI
32976;SEKALEIPÄ, MAALAISVIIPALEET, LEIPÄAITTA, LIDL, VEHNÄ-HIIVALEIPÄJAUHO;FI
32977;SEKALEIPÄ, TÄYSJYVÄVIIPALEET, LEIPÄAITTA, LIDL, GRAHAMJAUHO, VEHNÄROUHE;FI
32978;VAALEA LEIPÄ, ESIPAISTETTU VEHNÄSÄMPYLÄ, RIVERCOTE, LIDL, VOIMAKASSUOLAINEN;FI
32979;PAAHTOLEIPÄ, SLICED BROWN BREAD-PAAHTOLEIPÄ, MCENNEDY, LIDL, VOIMAKASSUOLAINEN;FI
32980;VAALEA LEIPÄ, HOT DOG SÄMPYLÄ, KOHBERG, LIDL;FI
32981;NÄKKILEIPÄ, TÄYSJYVÄRUISNÄKKILEIPÄ, RIVERCOTE, LIDL, SIS. MAITOA;FI
32982;KEKSI, VOIKEKSI, SONDEY BUTTERKEKS CLASSIC, LIDL;FI
32983;KEKSI, VOIKEKSI, TÄYSJYVÄ, SONDEY BUTTERKEKS VOLLKORN, LIDL;FI
32984;NÄKKILEIPÄ, KAURANÄKKILEIPÄ, WASA, KAURA- VEHNÄJAUHO, KAURAHIUTALE;FI
32985;KEKSI, PIKKULEIPÄ, SUKLAAKUORRUTE PÄÄLLÄ;FI
32986;KEKSI, PIKKULEIPÄ, TUMMA SUKLAAKUORRUTE PÄÄLLÄ;FI
32987;KEKSI, VOHVELIKEKSI, FAVORINI, LIDL;FI
32988;PORKKANA-RIISIPIIRAKKA, VOITAIKINA, KEVYTMAITO;FI
32989;PORKKANA-RIISIPIIRAKKA, VOITAIKINA, RASVATON MAITO;FI
32990;PORKKANA-RIISIPIIRAKKA, VOITAIKINA, TÄYSMAITO;FI
32991;KEKSI, MARIE-KEKSI;FI
32992;KEKSI, DIGESTIVE VÄLIPALAKEKSI, KAURA- JA GRAHAMJAUHOA;FI
32993;KEKSI, BROWNIE, TEOLLINEN;FI
32994;VIINERI, GLUTEENITON, VEHNÄTÄRKKELYS, MAITO, VANILJAKIISSELI;FI
32995;JAUHELIHA-RIISIPATA, SIKA-NAUTAJAUHELIHA, PAPRIKA, HERNE;FI
32996;MAKARONILAATIKKO, MAKKARA-MAKARONILAATIKKO, LENKKIMAKKARA, KEVYTMAITO;FI
32997;KEKSI, TÄYTEKEKSIPATUKKA, AMANIE, LIDL;FI
32998;KEKSI, KAURAKEKSI, KANANMUNAA, LIDL;FI
32999;KEKSI, TÄYTEKEKSI, SUKLAINEN, CATAGO CHOCOBIT, LIDL;FI
33000;KEKSI, SUKLAINEN, CATAGO MEDAILLON CAPPUCCINO, LIDL;FI
33001;MURO, HUNAJAMURO, MAISSI, HONEY BALLS, LIDL;FI
33002;MURO, VILJATYYNY, NOUGAT PILLOWS, LIDL;FI
33003;MURO, SUKLAAMURO, CHOCO MOONS, LIDL;FI
33005;MURO, SUKLAAMURO, FLAKERS CHOCO, LIDL;FI
33006;MURO, VEHNÄHIUTALE, BRAN FLAKES, LIDL;FI
33007;LIHAPULLA, LIHAPYÖRYKKÄ, KOTOISAT LIHAPYÖRYKÄT, SAARIOINEN;FI
33009;MARJAPIIRAKKA, TÄYTETTY, POHJA + KANSI;FI
33010;MURO, VEHNÄHIUTALE, FRUIT & FIBRE, LIDL;FI
33011;MURO, VEHNÄHIUTALE, NUT FLAKERS, LIDL;FI
33012;MURO, MAISSIHIUTALE, CARAMEL FLAKES, LIDL;FI
33013;MURO, MAISSIHIUTALE, APPLE FLAKES, LIDL;FI
33014;PIZZA, SPECIAL KINKKU-BOLOGNESE, SAARIOINEN;FI
33015;RISOTTO, KINKKURISOTTO, JAMBALAYA (KINKKU, KATKARAPU, OLIIVI);FI
33016;HAPANKAALIKEITTO, KESKIRASVAINEN SIANLIHA;FI
33017;HIRSSIVELLI, KEVYTMAITO;FI
33020;MAUSTEKASTIKE, SWEET CHILI SAUCE, MAKEA CHILIKASTIKE;FI
33021;MAUSTETAHNA, CURRYTAHNA, MIETO / TIKKA;FI
33022;MAUSTETAHNA, INKIVÄÄRITAHNA;FI
33023;INKIVÄÄRI, JUURAKKO, RAAKA;FI
33024;INKIVÄÄRI, SÄILÖTTY;FI
33026;SOIJAROUHE, VAALEA TAI TUMMA, KEITETTY, SUOLATON;FI
33027;LIHAPULLA, LIHAPYÖRYKKÄ, KARTANON, LIDL;FI
33028;LIHAPULLA, LIHAPYÖRYKKÄ, ENEBACKEN, LIDL;FI
33029;PERUNALAATIKKO, LIHA-PERUNASOSELAATIKKO, KARTANON, LIDL, VALMISATERIA;FI
33030;MAKARONILAATIKKO, LIHA-MAKARONILAATIKKO, KARTANON, LIDL, VALMISATERIA;FI
33031;MAKSALAATIKKO, KARTANON, LIDL, VALMISATERIA;FI
33032;VERIOHUKAINEN, KARTANON, LIDL /ATRIA;FI
33033;PINAATTIOHUKAINEN, KARTANON, LIDL;FI
33034;HAMPURILAINEN, VALMISHAMPURILAINEN, PIHVI JA SÄMPYLÄ, MCENNEDY, LIDL;FI
33035;HAMPURILAINEN, VALMISHAMPURILAINEN, JUUSTOHAMPURILAINEN, MCENNEDY, LIDL;FI
33036;PAPUPIHVI/PYÖRYKKÄ;FI
33038;SHARON, KAKI, PERSIMON;FI
33039;SEKALEIPÄ, VÄHÄHIILIHYDRAATTINEN, KARPPINEN, PERHELEIPURIT;FI
33040;NAUDANLIHA, KEITETTY, SUOLATON;FI
33042;JOGURTTI, MAUSTAMATON, A+, RASVAA 4 %, LAKTOOSITON, D-VIT 1 UG;FI
33043;SIENI-KAALIKÄÄRYLE;FI
33044;SIENIPIHVI/PYÖRYKKÄ, LIHATON;FI
33045;MAKSAKASTIKE, MAKSA-STROGANOV;FI
33046;MAKSAPASTEIJA/PATEE;FI
33047;RUOANVALMISTUSKERMA, KASVIRASVAKERMA, RASVAA 13 %, VL;FI
33048;RUOANVALMISTUSKERMA, KASVIRASVAKERMA, RASVAA 7 %;FI
33049;RUOANVALMISTUSKERMA, KASVIRASVAKERMA, RASVAA 4 %;FI
33050;VANUKAS, RIISI-MARJAVANUKAS, KOTITEKOINEN;FI
33055;UUNIPERUNA, KALATÄYTE, SAVUSILAKKA, RANSKANKERMA;FI
33056;UUNIPERUNA, KINKKUTÄYTE, TUOREJUUSTO;FI
33057;UUNIPERUNA, SAVUKINKKUTÄYTE, TUOREJUUSTO, SIENI;FI
33059;SEKALEIPÄ, VILJAISAT PERHEVIIPALEET, OULULAINEN;FI
33060;PAPAIJA, KUIVATTU;FI
33061;BROILERI, FILEE, KEITETTY, SUOLATON;FI
33062;KANANLIHA, KEITETTY, SUOLATON;FI
33063;RISOTTO, BROILERI-KASVISRISOTTO;FI
33064;PILAHVIRIISI, LIHALIEMESSÄ;FI
33065;MANGO, KUIVATTU;FI
33066;VEHNÄTORTILLA, WRAP TONNIKALATÄYTTEELLÄ;FI
33067;ERIKOISHEDELMÄ, EKSOOTTINEN, KESKIARVO, MANGO/PAPAIJA, KUIVATTU;FI
33068;LIHAHYYTELÖ, KOTITEKOINEN;FI
33069;POPCORN;FI
33070;VIIKUNA, KUIVATTU;FI
33071;BATAATTISOSEKEITTO, SAARIOINEN, VALMISATERIA;FI
33072;JAUHELIHAKEITTO, SAARIOINEN, VALMISATERIA;FI
33073;KATKARAPUKEITTO, SAARIOINEN, VALMISATERIA;FI
33074;PORKKANASOSEKEITTO, SAARIOINEN, VALMISATERIA;FI
33075;SAVUPORO-JUUSTOKEITTO, SAARIOINEN, VALMISATERIA;FI
33076;THAI-KANAKEITTO, SAARIOINEN, VALMISATERIA;FI
33077;ANANAS, KUIVATTU;FI
33078;TOSCANALAINEN TOMAATTIKEITTO, SAARIOINEN, VALMISATERIA;FI
33079;BROILERPASTA, SAARIOINEN, VALMISATERIA;FI
33080;LASAGNE, KASVISLASAGNE, SAARIOINEN, VALMISATERIA;FI
33083;LASAGNE, SAARIOINEN, VALMISATERIA;FI
33084;SPAGETTI JA JAUHELIHAKASTIKE, SAARIOINEN, VALMISATERIA;FI
33085;TONNIKALAPASTA, SAARIOINEN, VALMISATERIA;FI
33086;PERUNALAATIKKO, JAUHELIHAKIUSAUS, SAARIOINEN, VALMISATERIA;FI
33087;PERUNALAATIKKO, KASVISKIUSAUS, SAARIOINEN, VALMISATERIA;FI
33088;HÄRKÄRUUKKU, SAARIOINEN, VALMISATERIA;FI
33089;KERMAINEN KANARUUKKU, SAARIOINEN, VALMISATERIA;FI
33090;KINKKU-PEKONIRUUKKU, SAARIOINEN, VALMISATERIA;FI
33091;AVOKADOÖLJY;FI
33092;KAALIPIHVI, KAALIPYÖRYKKÄ, EI LIHAA;FI
33093;MAKARONILAATIKKO, SIENI-MAKARONILAATIKKO, KEVYTMAITO;FI
33094;KINKKUKASTIKE, TOMAATTINEN;FI
33095;PÄHKINÄ, PEKAANIPÄHKINÄ;FI
33096;KINKKUKASTIKE, RUSKEA KASTIKE;FI
33097;GRILLIMAKKARA, BRATWURSTI;FI
33098;SEKALEIPÄ, TUMMA LOUNASSÄMPYLÄ, VAASAN;FI
33100;VAALEA LEIPÄ, VAALEA LOUNASSÄMPYLÄ, VAASAN;FI
33101;MAKARONI, KEITETTY, SUOLAA, ÖLJYÄ;FI
33102;PÄHKINÄ, HUNAJAPAAHDETTU MAAPÄHKINÄ;FI
33103;JOGURTTI, MAUSTETTU, VALIO OLO, RASVAA 2,7 %, VL, D-VIT 1 UG, PROBIOOTTEJA;FI
33104;JOGURTTI, VALIO OLO VALKOINEN, RASVAA 2,7 %, VL, D-VIT 1 UG, PROBIOOTTEJA;FI
33105;SUOLARINKELI, KOVA;FI
33106;JOGURTTI, INTIALAINEN JOGURTTIJUOMA, MANGOLASSI;FI
33107;PYTTIPANNU, JUURESPYTTIPANNU, EI PERUNAA;FI
33108;SUOLARINKELI, PEHMEÄ;FI
33109;PERUNAPAISTOS, INTIALAINEN, BOMBAY-PERUNAT;FI
33111;TÄYSMAITO, RASVAA 3 %, LAKTOOSITON, D-VITAMIINIA 1 UG;FI
33112;PESTOKASTIKE, PUNAINEN PESTO, EI PARMESANIA, VEGAANINEN;FI
33113;MEHU, MEHUJUOMA, MEHUKATTI PILLIJUOMA, TÄYDENNETTY;FI
33114;SUOLATIKKU;FI
33116;JUUSTO, SALAATTIJUUSTO, RASVAA 2-5 %, LEHMÄNMAITO, SUOLALIEMESSÄ;FI
33117;PIIMÄ, RASVATON, VALIO PLUS, VL, D-VIT 2 UG;FI
33118;JUUSTO, SALAATTIJUUSTO, RASVAA 6-8 %, LEHMÄNMAITO, SUOLALIEMESSÄ;FI
33119;JUUSTO, SALAATTIJUUSTO, RASVAA 9-11 %, LEHMÄNMAITO, SUOLALIEMESSÄ;FI
33120;JUUSTO, SALAATTIJUUSTO, LEHMÄNMAITO, ÖLJYSSÄ;FI
33121;HAMPUNSIEMEN, KOKONAINEN;FI
33122;SOIJAJUOMA, SOIJAMAITO, ALPRO MAUSTAMATON, KALSIUMIA JA VITAMIINEJA;FI
33123;BROILERIMUREKE, SAARIOINEN, HORECA;FI
33124;SOIJAJUOMA, SOIJAMAITO, RAINBOW, KALSIUMIA JA VITAMIINEJA;FI
33125;SOIJAJUOMA, SOIJAMAITO, PIRKKA LUOMU MAUSTAMATON, KALSIUMIA;FI
33126;JAUHELIHA-PUNAJUURIVUOKA, SIKA-NAUTA, SAARIOINEN, HORECA;FI
33128;PÄHKINÄ, CHILIPÄHKINÄ;FI
33129;JOGURTTI, LOHKEAVA LUONNONJOGURTTI, RASVAA 5,5 %, LAKTOOSITON;FI
33130;PÄHKINÄ, CASHEWPÄHKINÄ, SUOLATTU;FI
33131;PÄHKINÄ, PISTAASIPÄHKINÄ, SUOLATTU;FI
33132;SOIJAJUOMA, SOIJAMAITO, GOGREEN MAUSTAMATON, KALSIUMIA;FI
33133;SOIJAJUOMA, SOIJAMAITO, GOGREEN ORIGINAL, KALSIUMIA;FI
33134;SOIJAJUOMA, PIRKKA LUOMU SUKLAANMAKUINEN, KALSIUMIA;FI
33135;SOIJAJUOMA, SOIJAMAITO, RAINBOW LUOMU;FI
33136;SOIJAJUOMA, SOIJAMAITO, KEIJU, KALSIUMIA JA D-VITAMIINIA;FI
33137;SOIJAJUOMA, ALPRO KEVYT SUKLAAJUOMA, KALSIUMIA JA VITAMIINEJA;FI
33138;SOIJAJUOMA, ALPRO SUKLAA, KALSIUMIA JA VITAMIINEJA;FI
33139;SOIJAJUOMA, SOIJAMAITO, SOYWELL SOYA DRINK, LIDL, KALSIUMIA JA VITAMIINEJA;FI
33140;MURO, RIISI-VEHNÄHIUTALE JOGURTTI, KELLOGG'S ALL-BRAN YOGHURTY, VITAMINOITU;FI
33141;JOGURTTI, KERROSJOGURTTI, VALIO, RASVAA 2 %, VL, D-VITAMIINIA 0,9 UG;FI
33142;JOGURTTI, MAUSTETTU, RASVATON, LAKTOOSITON, D-VIT 1 UG;FI
33143;KASVIS, FRITEERATTU, UPPOPAISTETTU;FI
33144;HEDELMÄ, FRITEERATTU, UPPOPAISTETTU;FI
33145;MURO, VEHNÄHIUTALE, KELLOGG'S ALL-BRAN REGULAR, VITAMINOITU;FI
33147;RAHKA, MARJA-HEDELMÄ, DANONINO, RASVAA 2,9 %, D-VITAMIINIA 1,25 UG;FI
33148;MURO, VEHNÄLESE PAAHDETTU, KELLOGG'S ALL-BRAN PLUS;FI
33149;LIHA, FRITEERATTU, KESKIARVO;FI
33150;JOGURTTI, LOHKEAVA, MAUSTETTU, RASVAA 4,6 %, LAKTOOSITON;FI
33151;MERISUOLA, JODIOIMATON;FI
33152;MURO, RIISIMURO, SOKERIHUURRETTU, KELLOGG'S FROST RICE KRISPIES, VITAMINOITU;FI
33154;KALA, TUORESUOLATTU;FI
33155;MURO, RIISI-VEHNÄHIUTALE, SUKLAA-MANSIKKA, KELLOGG'S SPECIAL K, CHOCO-STRAWBERRY;FI
33158;VÄLIPALAPATUKKA, SUKLAA-MUROPATUKKA, KELLOGG´S SPECIAL K CHOCOLATE, TÄYDENNETTY;FI
33159;VÄLIPALAPATUKKA, MUROPATUKKA, KELLOGG´S RICE KRISPIES CEREAL & MILK, TÄYDENNETTY;FI
33160;KAURAJUOMA, ELOVENA VÄLIPALAJUOMA AURINKOINEN, 2,9 % RASVAA;FI
33161;KAURAJUOMA, ELOVENA VÄLIPALAJUOMA METSÄMARJA, 0,5% RASVAA;FI
33162;JOGURTTI, MAUSTAMATON, RASVAA 2,5 %;FI
33163;KAURAJUOMA, ELOVENA VÄLIPALAJUOMA HEDELMÄINEN, 0,5% RASVAA;FI
