FOODID;FOODNAME;LANG
8063;RAINBOW TROUT, BREADED;EN
8064;BALTIC HERRING, BREADED;EN
8065;TUNAFISH RICE SALAD;EN
8068;BALTIC HERRING;EN
8069;TUNA SAUCE WITH CREAM;EN
8070;SHRIMP SAUCE WITH CREAM;EN
8071;SHRIMP SALAD, CULTURED HALF CREAM SAUCE;EN
8072;FISH PIE SHORT CRUST PASTRY;EN
8073;SALMON LASAGNE;EN
8074;FISH AVERAGE FRIED;EN
8075;PASTY WITH FISH;EN
8077;FISH LOAF WITH CREAM;EN
8078;RAINBOW TROUT FILLET WITH CREAM, BREADED;EN
8088;RAINBOW TROUT FILLET, BREADED;EN
8089;RAINBOW TROUT, FILLET IN OVEN LOW-FAT;EN
8092;RAINBOW TROUT CASSEROLE;EN
8093;SALAD WITH SMOKED FISH, POTATO, APPLE AND LEEK;EN
8095;RAINBOW TROUT FILLET WITH SOUR CREAM;EN
8096;FISH AVERAGE DEEP FRIED;EN
8097;FISH AND VEGETABLES IN POT;EN
8098;FLOUNDER;EN
8100;BALTIC HERRING WITH CHEESE;EN
8111;OCTOPUS DEEPFRIED;EN
8500;EGG, FRIED;EN
8501;EGG YOLK, FRIED;EN
8502;EGG WHITE, FRIED;EN
8503;OMELETTE PLAIN;EN
8504;CHEESE OMELETTE;EN
8505;SPINACH OMELETTE;EN
8506;SCRAMBLED EGG WITH LOW-FAT MILK;EN
8509;HARD-BOILED EGG AND BUTTER MIXTURE;EN
8512;SPINACH EGG CASSEROLE;EN
8513;BOILED EGG;EN
8514;OMELET ROLL WITH SALMON FILLING;EN
8515;OMELET ROLL WITH HAM FILLING;EN
11001;ROOT AVERAGE, LIGHT COLORED;EN
11002;LEAF VEGETABLES AVERAGE, DARK GREEN;EN
11004;ROE AVERAGE;EN
11005;MIXTURE OF FLAKES;EN
11006;RYE MIXTURE BREAD;EN
11007;ROSE HIP;EN
11012;STRAWBERRY JAM;EN
11013;ORANGE MARMALADE;EN
11014;PALM OIL;EN
11030;RYE FLOUR LIGHT REFINED;EN
11041;PEA SOUP CANNED, UNDILUTED;EN
11045;ORANGE WITHOUT SKIN;EN
11046;MANDARIN WITHOUT PEEL;EN
11047;GRAPEFRUIT WITHOUT PEEL;EN
11048;LEMON WITHOUT PEEL;EN
11049;BANANA WITHOUT PEEL;EN
11050;KIWI FRUIT WITHOUT PEEL;EN
11051;PEACH/NECTARINE WITHOUT PEEL AND STONE;EN
11052;CHERRY  WITHOUT STONE;EN
11053;PLUM WITHOUT STONE;EN
11054;APRICOT, AVERAGE,  WITHOUT STONE;EN
11055;WATER MELON WITHOUT PEEL;EN
11056;PINEAPPLE WITHOUT SKIN;EN
11057;AVOCADO, AVERAGE, WITHOUT SKIN AND STONE;EN
11059;TUNA AVERAGE;EN
11060;FINNISH APPLE, WITHOUT SKIN;EN
11061;APPLE, IMPORTED, WITHOUT SKIN;EN
11062;PEAR WITHOUT SKIN;EN
11063;PRUNE WITHOUT STONE, DRIED;EN
11064;CHAMPIGNON CANNED;EN
11065;ROSE HIP PUREE WITHOUT SUGAR;EN
11067;TUNA IN WATER;EN
11068;CUSTARD PUDDING;EN
11069;WINE NON-ALCOHOLIC;EN
11070;PEA SOUP CANNED DILUTED WITH PORK;EN
11071;EXOTIC FRUIT AVERAGE, MANGO, PAPAYA, WITHOUT SKIN;EN
11074;SPROUT, ALFALFA;EN
11086;CASHEW NUT;EN
11089;CHICK PEA IN UNSALTED WATER;EN
11090;WHITE BEANS IN TOMATO SAUCE;EN
11092;WHEY POWDER;EN
11094;KARELIAN RICE PASTY WITH CRUST INDUSTRIAL;EN
11095;DOUGHNUT BAKERY;EN
11110;VEGETABLE PATTY, CONTAINS SOY PROTEIN;EN
11120;CINNAMON BUN, INDUSTRIAL;EN
11123;BUN, MIDDLE-FAT, BAKERY;EN
11124;BUN, HIGH-FAT, SKIMMED MILK, BAKERY;EN
11126;DARK, MIXED GRAIN BREAD;EN
11130;UNRIPENED CHEESE SPREAD, 6-11 G FAT;EN
11131;MOULD-RIPENED SOFT CHEESE, 40 G FAT;EN
11132;UNRIPENED CHEESE-LIKE VEGETABLE FAT PRODUCT;EN
11133;SEMI-HARD CHEESE, EDAM, 15-18 G FAT;EN
11134;BASIL FRESH;EN
11135;BAMBOO SHOOTS, CANNED;EN
11136;CREAM LOWFAT 25%;EN
11142;ICE LOLLY;EN
11144;SALAD DRESSING;EN
11145;SKIMMED MILK LOW-LACTOSE;EN
11146;OVEN CHEESE LOW-LACTOSE;EN
11148;ICE CREAM PIN, CREAM BASED, FLAVOURED;EN
11149;ICE CREAM WITH SORBET COATING, AVERAGE;EN
11150;CHICKEN MARINATED, WITHOUT SKIN;EN
11152;CULTURED HALF CREAM LOW-LACTOSE;EN
11154;CULTURED LOW-FAT MILK, LOW-LACTOSE;EN
11155;COTTAGE CHEESE 2-5 G FAT LOW-LACTOSE;EN
11156;CURD LOW-LACTOSE, <0.5% FAT;EN
11157;CHEESE WITH VEGETABLE FAT;EN
11158;VEGETABLE MIXTURE CAULIFLOWER, BROCCOLI, CARROT;EN
11159;CREME FRAICHE 15-18% FAT;EN
11164;VANILLIN SAUCE MADE WITH VEGETABLE FAT, 15% FAT;EN
11165;SOURED MILK FATFREE, LOW-LACTOSE, NEO;EN
11172;ICE CREAM PIN, VEGETABLE FAT, CHOCOLATE COATED;EN
11173;ICE CREAM CORNET VEGETABLE FAT;EN
11177;PEPPER, BLACK;EN
11178;PEPPER, WHITE;EN
11182;PAPRIKA GROUND;EN
11188;VANILLIN SUGAR;EN
11191;OREGANO, DRIED;EN
11194;THYME;EN
11196;AROMATIC SALT;EN
11197;HP-SAUCE;EN
11198;GLUCOSE;EN
11203;HONEYDEW WITHOUT SKIN;EN
11210;PASTILLE SWEETENED WITH XYLITOL, ADDED VITAMIN C;EN
11211;FETA CHEESE IN BRINE, MADE WITH GOAT MILK, 25 G FAT;EN
11212;SUNFLOWERSEED;EN
11287;FAT SPREAD 28%, MINI LÄTTA;EN
11469;FRUIT PUREE AVERAGE, INDUSTRIAL BABYFOOD;EN
11470;BERRY PUREE, INDUSTRIAL BABYFOOD, AVERAGE OF INDUSTRIAL PRODUCTS;EN
11471;PUREE WITH CARROT AND POTATO, AVERAGE OG INDUSTRIAL PRODUCTS;EN
11472;PUREE WITH BEEF AND VEGETABLE,INDUSTRIAL BABYFOOD,AVERAGE OF INDUSTRIAL PRODUCT;EN
11473;PUREE WITH PORK AND VEGETABLE, AVERAGE, INDUSTRIAL BABYFOOD;EN
11474;PUREE WITH CHICKEN AND VEGETABLE, AVERAGE, INDUSTRIAL BABYFOOD;EN
11475;PUREE WITH FISH AND VEGETABLE, AVERAGE OF INDUSTRIAL PRODUCTS;EN
11476;MINCED MEAT AND SPAGHETTI, AVERAGE OF INDUSTRIAL PRODUCTS;EN
11503;GRAPE JUICE, UNSWEETENED;EN
11505;BANANA CHIP;EN
11507;RICE STARCH;EN
11508;PORK WITHOUT SALT;EN
11511;POTATO BOILED WITHOUT SKIN AND WITHOUT SALT;EN
11512;PORK, CHOPS, LOIN, LEAN, 8.6% FAT;EN
11513;PORK FILLET, BONELESS LOIN, FAT 4.5 %;EN
11514;MASHED POTATO PREPARED WITH WATER, HOME-MADE, BABYFOOD, UNSALTED;EN
11515;MASHED POTATO PREPARED WITH MILK, HOME-MADE, BABYFOOD, UNSALTED;EN
11516;POTATO-CARROT PUREE, HOME-MADE, BABYFOOD, UNSALTED;EN
11517;BEEF-POTATO PUREE, HOME-MADE, BABYFOOD, UNSALTED;EN
11518;PORK-POTATO PUREE, HOME-MADE, BABYFOOD, UNSALTED;EN
11519;PUREE WITH FISH AND VEGETABLE, WITHOUT SALT, HOMEMADE BABYFOOD;EN
11520;CHICKEN-VEGETABLE PUREE, HOME-MADE, UNSALTED;EN
11521;RICE, WHITE, LONG-GRAIN, PARBOILED;EN
11522;MIXTURE OF RICE AND RYE;EN
11523;RED BEET SALAD;EN
11550;UNRIPENED CHEESE SPREAD 30 G FAT, LOW-LACTOSE;EN
11551;TURKEY BREAST;EN
11552;PORK, FORE LOIN, MARINATED KASSLER STEAK, PICNIC STEAK;EN
11553;FRUIT JAM AVERAGE;EN
11557;LEMON JUICE UNDILUTED;EN
11558;ORANGE JUICE WITH ADDED CALCIUM;EN
11562;MINCED MEAT, BEEF 17 % FAT;EN
11563;CHICKEN, LEG AND THIGH WITH SKIN;EN
11564;CHICKEN BREAST WITH SKIN;EN
11565;CHICKEN BREAST WITHOUT SKIN;EN
11567;CHICKEN, SKIN ONLY;EN
11568;BLEND 60%, VITAMIN D;EN
11571;UNRIPENED CHEESE SPREAD, LOW-FAT, 13 G FAT;EN
11572;SKIMMED MILK WITH ADDED CALCIUM, 0 % FAT;EN
11580;SNACK, NUTS, HONEY AND GRAPE SUGAR BAR, SWEET;EN
11581;TOFU YOGHURT, ADDED VITAMINS AND CALCIUM;EN
11587;ROSE HIP DRINK CONTAINS OATMEAL AND LACTOBACILLUS PLANTARUM, PRO VIVA;EN
11680;POTATO, WITHOUT SKIN VACUUM PACKED, CATERING;EN
11685;COOKING OIL, MIXTURE OF PALM AND RAPESEED OIL;EN
11687;RICE DRINK;EN
11689;ASPARAGUS;EN
11690;MAYONNAISE, 15 % FAT, LOW-FAT;EN
11691;ROE AVERAGE SALTED;EN
11695;RAPESEED OIL COLD PRESSED;EN
11700;SOY PROTEIN CONCENTRATE, 58% PROTEIN;EN
11701;PALM KERNEL OIL;EN
11723;BERRY AND FRUIT YOGHURT 3% FAT;EN
11726;BERRY AND FRUIT CULTURED MILK 1% FAT, LOW-LACTOSE;EN
11727;BERRY AND FRUIT YOGHURT 2,5 % FAT;EN
11730;WHEAT WHOLEMEAL ROLL WITH WATER;EN
11733;WHEAT ROLL WITH WATER;EN
11734;SHIITAKE DONG GWOO;EN
11735;OYSTER MUSHROOM PLEUROTTE;EN
11736;YOGHURT, PLAIN, 1.5 % FAT;EN
11739;VEG. FAT SPREAD 35%, BECEL PRO-ACTIV;EN
28905;WHEAT FLOUR, DURUM;EN
28908;BARLEY, PEARL BOILED WITH SALT;EN
28909;RYE MACARONI;EN
28910;RICE BROWN;EN
28911;RICE, BROWN  BOILED WITH SALT;EN
28912;RYE MACARONI, BOILED WITH SALT;EN
28913;POTATO, UNPEELED, AVARAGE, RAW;EN
28914;POTATO, UNPEELED, BOILED WITH SALT;EN
28915;MUSK MELON/CANTALOUP MELON WITH PEEL;EN
28916;APPLE, AVERAGE, WITH SKIN;EN
28917;PEAR WITH SKIN;EN
28918;PLUM WITH STONE;EN
28919;PRUNE WITH STONE, DRIED;EN
28920;CHERRY WITH STONE;EN
28921;APRICOT, AVERAGE, WITH STONE;EN
28922;PEACH/NECTARINE, AVERAGE, WITH STONE;EN
28923;PINEAPPLE, WITH SKIN;EN
28924;ORANGE AVERAGE WITH PEEL;EN
28925;LEMON WITH PEEL;EN
28926;GRAPEFRUIT, AVERAGE, WITH PEEL;EN
28927;VEGETARIAN SAUSAGE CONTAINING SOYA;EN
28928;GRAPE LEAVES;EN
28929;LAMB MINCE, FAT 14 G;EN
28930;CHICKEN MINCE, FAT 6-8 G;EN
28931;WATER MELON, AVERAGE, WITH PEEL;EN
28932;GRAPE, AVERAGE, GREEN/BLACK;EN
28933;AVOCADO  WITH SKIN AND STONE;EN
28934;BANANA, WITH PEEL;EN
28935;MANDARIN, AVERAGE, WITH PEEL;EN
28936;FIG WITH SKIN;EN
28937;DATE  WITH STONE, DRIED;EN
28938;OLIVE AVERAGE, WITHOUT STONE, IN OIL, GREEN/BLACK;EN
28939;KIWI FRUIT, AVERAGE, WITH PEEL;EN
28941;FINNISH APPLE, AVERAGE, WITH SKIN;EN
28942;APPLE, IMPORTED, AVERAGE, WITH SKIN;EN
28943;CORN COB IN UNSALTED WATER;EN
28944;HONEYDEW WITH SKIN;EN
28945;TURKEY MINCE, FAT 5-6 G;EN
28946;PORK MINCE, FAT 16 G;EN
28947;BACON, FILLET, FAT 18 G;EN
28948;KARELIAN PASTRY FILLED WITH CARROT AND RICE, INDUSTRIAL;EN
28949;KARELIAN PASTY, WHEAT CRUST, FILLED WITH RICE;EN
28950;POTATO, DUCHESSE;EN
28951;POTATO CROQUETTE;EN
28952;POTATO, BAKED WITH SKIN;EN
28953;POTATO, NEW, BOILED WITH SALT;EN
28954;POTATO, NEW, BOILED WITHOUT SALT;EN
28955;POTATO WITH SKIN, BOILED WITHOUT SALT;EN
28956;POTATO CASSEROLE, MALTED;EN
28957;MOUSSAKA WITH POTATOES;EN
28958;SWEETCORN, GRILLED;EN
28959;GRAPE LEAVES, STUFFED WITH RICE;EN
28961;BOLOGNESE SAUCE WITH SOYA;EN
28962;SWEETCORN;EN
28963;VEGETABLE STEW WITH POTATO;EN
28966;CHICK PEA PATTY;EN
28967;SALAD WITH CABBAGE, CARROT, APPLE, PINEAPPLE AND MAYONNAISE;EN
28968;WALDORF SALAD, WITH CELERY ROOT, APPLE, WALNUT AND MAYONNAISE;EN
28969;NOODLE, BOILED WITHOUT SALT;EN
28970;RICE PORRIDGE WITH WATER;EN
28971;DOUGHNUT, CHOCOLATE COATED;EN
28973;DOUGHNUT, LEMON COATED;EN
28974;BUN, MEDIUM-FAT, WITH WATER;EN
28975;OVEN-BAKED PANCAKE WITH WATER;EN
28976;BAKED RHUBARB WITH OAT FLAKES;EN
28977;MERINGUE;EN
28978;POTATO CASSEROLE WITH CHICKEN;EN
28979;POTATO CASSEROLE WITH CHICKEN;EN
28980;CHICKEN HASH;EN
28981;CHICKEN MEATLOAF;EN
28982;MACARONI MEAT CASSEROLE, WITHOUT MILK;EN
28983;BEEF, MARINATED IN SALT;EN
28984;STEAK TARTARE;EN
28985;ROE SAUCE, CREME FRAICHE;EN
28986;CRAYFISH, BOILED;EN
28987;LOBSTER, BOILED;EN
28988;MUSSEL SAUCE;EN
28989;RAINBOW TROUT CARPACCIO;EN
28990;GARLIC SNAILS;EN
28991;SPECIAL COFFEE DRINK, CAFE AU LAIT, UNSWEETENED, WHOLE MILK;EN
28992;WHOLE MILK, BOILED;EN
28993;SPECIAL COFFEE DRINK, CAFFE LATTE, UNSWEETENED, WHOLE MILK;EN
28994;BUN WITH OIL AND WATER;EN
28996;BUN WITH OIL AND LOW-FAT MILK;EN
28998;BUN WITH BUTTER AND WATER;EN
29000;BUN WITH BUTTER AND LOW-FAT MILK;EN
29002;WHEAT ROLL WITH GRAIN, IN OIL AND WATER;EN
29003;WHEAT ROLL WITH GRAIN, IN OIL AND SKIMMED MILK;EN
29005;WHEAT ROLL WITH GRAIN, IN BUTTER AND WATER;EN
29006;WHEAT ROLL WITH GRAIN, IN BUTTER AND LOW-FAT MILK;EN
29007;WHEAT ROLL WITH GRAIN, IN BUTTER AND WHOLE FAT MILK;EN
29008;VEGETABLE STOCK CUBE;EN
29009;CHICKEN STOCK CUBE, CONTAINS WHEAT;EN
29010;FISH STOCK CUBE;EN
29011;PERCH, BAKED IN FOIL;EN
29012;BEETROOT AND RICE CASSEROLE;EN
29013;MUSSEL SOUP;EN
29014;COCONUT MILK;EN
29015;BERRY SMOOTHIE;EN
29016;FRUIT SMOOTHIE;EN
29017;CHEESE FONDUE;EN
29018;CHICKEN MINCE BEEF, FRIED;EN
29019;LAMB MINCE BEEF, FRIED;EN
29020;PORK MINCE BEEF, FRIED;EN
29021;TURKEY MINCE BEEF, FRIED;EN
29022;GREEN BEAN/BROAD BEAN, BOILED;EN
29023;PASTA-ROE-SHRIMPSALAD;EN
29024;FISH-COCONUT SOUP;EN
29025;MUSHROOM-BARLEY SOUP;EN
29026;VEGETABLE STOCK BROTH;EN
29027;CUCUMBER SOUP;EN
29028;AUBERGINE WITH TOMATO AND CHEESE;EN
29029;AVOCADO PESTO RISOTTO;EN
29030;VEGETABLE-COCONUT SOUP;EN
29031;NOODLE SOUP;EN
29032;VEGETABLES, GRATINATED;EN
29033;SOUP WITH VEGETABLE AND CHEESE;EN
29034;MASHED PEA, CARROT AND SWEETCORN SOUP;EN
29035;MASHED PEA SOUP;EN
29036;MASHED VEGETABLE SOUP;EN
29037;MASHED VEGETABLE SOUP;EN
29038;MACARONI AND VEGETABLE SOUP;EN
29039;SHRIMP SOUP WITH CARROT;EN
29040;OYSTERSOUP;EN
29041;TUNASALAD;EN
29042;POTATO CASSEROLE WITH HAM;EN
29043;JANSSON'S CASSEROLE;EN
29044;MILK SAUCE WITH LOW-FAT MILK AND BUTTER;EN
29045;MILK SAUCE WITH LOW-FAT MILK AND OIL;EN
29046;BROWN SAUCE;EN
29047;BROWN SAUCE;EN
29048;WOK-VEGETABLES WITH CARROT, CHAMPIGNON, ONION, SWEET PEPPER, AND PEA;EN
29049;WOK-VEGETABLES WITH GREEN BEAN, CARROT, SWEET PEPPER, MAIZE AND PARSNIP;EN
29050;BACON, FILLET, FAT 18 G;EN
29053;WHITE BREAD, GARLIC/HERBBUTTER;EN
29054;OATMEAL TOASTING BREAD;EN
29055;RICE NOODLE;EN
29056;RICE NOODLE, BOILED WITHOUT SALT;EN
29060;FETA TYPE SALAD CHEESE, FAT 12-15 G;EN
29064;LOW FAT MILK, LACTOSE FREE, FAT 1,5 G;EN
29065;CREAM FOR FOOD PREPARATION, FAT 15 G;EN
29066;WHIPPING CREAM, FAT 35 G;EN
29070;ENERGY DRINK WITH ADDED VITAMINS;EN
29071;CHOCOLATE COLD IN SKIM MILK, SWEETENED;EN
29073;MUSHROOM VEGETABLE STEW;EN
29074;VEGETABLE HAMBURGER, WHEAT ROLL;EN
29077;BERRY PIE WITH CREAM CHEESE FILLING AND CRUST WITH OIL;EN
29078;KEBAB MEAT;EN
29079;WOK-VEGETABLES WITH SWEET PEPPER, ONION, MAIZE, GREEN AND WHITE/BROWN BEAN;EN
29080;ICE CREAM CAKE, CARAMEL TOPPING;EN
29086;TURKEY VEGETABLE WOK;EN
29087;ICEBERG LETTUCE CARROT ZUCCHINI SALAD;EN
29089;YOGHURT, DRINKABLE, BERRY/FRUIT, FAT 0.1 G;EN
29090;SKIMMED MILK, BOILED;EN
29091;SPECIAL COFFEE DRINK, CAPPUCCINO, UNSWEETENED, SKIMMED MILK;EN
29094;MEAT AND CARROT HOT POT;EN
29095;MEAT AND CARROT HOT POT;EN
29098;WOK-VEGETABLES;EN
29099;WOK-VEGETABLES;EN
29100;WOK-VEGETABLES;EN
29103;MEAT BALL BEEF STEAK, FRIED IN BUTTER;EN
29104;MEAT BALL BEEF STEAK, FRIED IN OIL;EN
29125;CHICKEN MINCE, FRIED;EN
29126;CHICKEN MINCE, FRIED WITHOUT FAT;EN
29128;SOUR WHOLE MILK, FAT-FREE;EN
29130;TOAST WITH MINCED BEEF BURGER AND EGG;EN
29131;TOAST WITH MUSHROOM STEW;EN
29132;TOAST WITH CHEESE AND EGG;EN
29135;CIDER, DRY 4,7 % VOLUME;EN
29139;POTATO, FRIED IN BUTTER;EN
29145;LAMB MINCE, FRIED WITHOUT FAT;EN
29146;LAMB MINCE, FRIED;EN
29147;TURKEY MINCE FRIED WITHOUT FAT;EN
29148;TURKEY MINCE FRIED;EN
29149;ITALIAN STEW;EN
29150;LINGON BERRY JUICE, DILUTED;EN
29156;CHOCOLATE WHITE;EN
29159;MARGARINE 40%, AVERAGE OF INDUSTRIAL PRODUCTS;EN
29160;EGG WITH SHELL;EN
29175;MINCED MEAT BEEF WITH 17% FAT FRIED;EN
29180;PORK SAUCE WITH CREAM (FAT 15 G);EN
29181;PORK, FRIED IN OIL;EN
29182;BEEF SLICES, FRIED IN OIL;EN
29183;BEEF SAUCE WITH CREAM (FAT 15 G);EN
29207;BALTIC HERRING FILLET;EN
29208;COUSCOUS;EN
29209;COUSCOUS;EN
29210;ORGANIC LOW-FAT MILK 1.5% FAT, WITHOUT ADDED VITAMIN D;EN
29211;ORGANIC SKIMMED MILK 0% FAT, WITHOUT ADDED VITAMIN D;EN
29212;ORGANIC SOURED MILK, SKIMMED 0.1% FAT, WITHOUT ADDED VITAMIN D;EN
29215;FRUIT DRINK WITH ADDED VITAMINS;EN
29216;BERRYSOUP ADDED VITAMIN;EN
29217;MILK-CAP NORTHERN;EN
29219;SMALL SPINACH PANCAKE WITHOUT MILK;EN
29222;VEGETARIAN PEA SOUP;EN
29223;LASAGNE BEEF STEAK;EN
29226;REINDEER POT;EN
29228;FETACHEESE IN OIL;EN
29229;CARROT BOILED WITHOUT SALT;EN
29232;UNLEAVENED BREAD WITH BARLEY AND POTATO;EN
29233;DOUGHNUT FRIED IN RAPESEED OIL;EN
29237;RYE BRAN;EN
29238;SPRING ROLL VEGETARIAN;EN
29239;MOZZARELLA CHEESE;EN
29240;SPRING ROLL WITH MINCED MEAT;EN
29241;SOYA-VEGETABLERISOTTO;EN
29242;POTATO STEW WITH CHICK PEAS;EN
29247;FISH LOAF  WITHOUT MILK;EN
29248;BALTIC HERRING CASSEROLE WITHOUT BACON;EN
29249;BALTIC HERRING CASSEROLE WITHOUT MILK;EN
29250;TUNA SAUCE;EN
29253;MEATBALL STEAK;EN
29254;LINDSTRÖM´S STEAK BURGER WITH MINCED MEAT AND BEETROOT;EN
29255;FISH IN OVEN, CREAM FOR FOOD PREPARATION;EN
29256;CHICKEN FILLET FILLED WITH CHEESE;EN
29257;LASAGNE CHICKEN MINCE;EN
29259;MEAT BALL ELK FRIED WITH BUTTER;EN
29260;NAAN BREAD;EN
29262;MEAT BALL, ELK, WITHOUT CREAM;EN
29263;RAINBOW TROUT FILLET, CREME FOR FOOD PREPARATION, BREADED;EN
29264;VEGETABLE LASAGNE WITH SOYA;EN
29266;ZUCCHINI STUFFED WITH SOYA AND RICE;EN
29267;VEGETABLE MINESTRONE SOUP;EN
29268;SLICED BAKED POTATO WITH CREAM PRODUCT 19% FAT;EN
29269;SLICED BAKED POTATO, CREME PRODUCT VEGETABLE FAT 15%;EN
29270;MACARONI MEAT CASSEROLE, BEEF STEAK, MEAT BOUILLON;EN
29271;MACARONI MEAT CASSEROLE, BEEF, MEAT BOUILLON;EN
29273;MACARONI MEAT CASSEROLE DARK MACARONI, BEEF STEAK;EN
29275;POTATO-ONION CASSEROLE, CREME PRODUCT VEGETABLE FAT 15%;EN
29277;POTATO MINCED MEAT CASSEROLE, BEEF STEAK;EN
29279;HAMBURGER, BEEF AND WHEAT ROLL;EN
29284;BEEF STEAK, FRIED WITH BUTTER;EN
29285;SCHNITZEL BEEF, BREADED, FRIED IN OIL;EN
29286;SCHNITZEL BEEF, BREADED, FRIED WITH BUTTER;EN
29289;MEAT LOAF, PORK AND BEEF;EN
29293;BEEF STEW;EN
29294;PORRIDGE WITH WHEAT, RYE, OAT, BARLEY;EN
29295;KARELIAN RICE PASTY;EN
29304;SALAD AVERAGE MIXTURE WITHOUT SAUCE;EN
29305;PEASOUP WITH MEDIUM FAT BEEF;EN
29306;BAKED BANANA;EN
29307;OAT FLAKE PORRIDGE WITH OATBRAN;EN
29409;MARGARINE 60%, BECEL LACTOSE FREE;EN
29410;BOLETUS EDIBLE;EN
29411;BOLETUS EDIBLE, BOILED;EN
29412;INFANT FORMULA AVERAGE POWDER;EN
29413;INFANT FORMULA, READY-TO-FEED, AVERAGE OF INDUSTRIAL PRODUCTS;EN
29495;JUICE WITH ADDED VITAMIN C, AVERAGE;EN
29496;PASTA GLUTEN-FREE;EN
29497;PASTA GLUTEN-FREE BOILED WITHOUT SALT, AVERAGE OF INDUSTRIAL PRODUCTS;EN
29498;RISOTTO WITH CHICKEN;EN
29499;RICE FLOUR MIXTURE GLUTEN-FREE;EN
29500;RICE PUDDING;EN
29501;TONIC WATER;EN
29510;PARSNIP BOILED WITHOUT SALT;EN
29511;CELERY ROOT/CELERIAC BOILED WITHOUT SALT;EN
29682;COALFISH, BOILED, UNSALTED;EN
29683;FLOUNDER, BOILED, UNSALTED;EN
29684;COD, BOILED, UNSALTED;EN
29685;PLUM JUICE, SUGAR FREE;EN
29686;TURKEY, BOILED, UNSALTED;EN
29687;SAL-AMMONIAC;EN
29749;SOFT CAKE BISCUIT, AVERAGE;EN
29753;BISCUIT;EN
29754;BISCUIT SWEETENED WITH FRUCTOSE;EN
29756;CHOCOLATE BISCUIT INDUSTRIAL;EN
29758;FILLED BISCUIT;EN
29759;BISCUIT FOR CHILDREN;EN
29760;OAT BISCUIT;EN
29761;WAFER BISCUIT;EN
29763;SUGAR-COVERED RUSK IN SKIMMED MILK, INDUSTRIAL;EN
29764;SUGAR-COVERED RUSK MADE IN WATER, INDUSTRIAL;EN
29765;SUGAR-COVERED RUSK IN SEMI-SKIMMED MILK, HOME-MADE;EN
29766;WHOLEMEAL RUSK MADE IN WATER, INDUSTRIAL;EN
29767;WHOLEMEAL RUSK MADE MILK, HOME-MADE;EN
29768;WHEAT RUSK MADE IN MILK;EN
29769;SALTED CRACKER;EN
29770;CRACKER, WATER BISCUIT;EN
29771;CRISPBREAD, RYE NEW;EN
29772;CRISP RYE BREAD;EN
29775;SUGAR-COATED BREAKFAST CEREAL;EN
29776;WEETABIX WHEAT BISCUIT;EN
29777;BANANA WEETABIX,  WHEAT BISCUIT;EN
29778;WHEAT LOOPS  BREAKFAST CEREAL;EN
29779;CHEERIOS BREAKFAST CEREAL;EN
29780;BREAKFAST CEREAL WITH CHOCOLATE, AVERAGE;EN
29781;RICE-WHEAT FLAKES;EN
29782;BRAN FLAKES;EN
29783;RICE KRISPIES;EN
29784;CEREAL MUESLI;EN
29785;MUESLI BASIC;EN
29787;OATMEAL BREAD IN WATER;EN
29788;BARLEY BREAD IN WATER;EN
29789;WHITE BREAD WITH CHEESE;EN
29790;WHITE BREAD WITH GARLIC;EN
29791;CARROT BREAD MADE IN WATER;EN
29792;CARROT BREAD ROLL MADE IN WATER;EN
29793;WHITE BREAD ROLL WITH CHEESE;EN
29794;OATMEAL ROLL IN WATER;EN
29795;TOAST, WHEAT, MADE IN WATER;EN
29796;WHOLEMEAL TOAST IN WATER;EN
29797;RYE TOAST IN WATER;EN
29798;WHITE WHEAT BREAD WITH CRUSHED GRAIN;EN
29799;WHEAT ROLL WITH CRUSHED GRAIN;EN
29800;WHEAT ROLL WITH CRUSHED RYE;EN
29801;UNLEAVENED BREAD WITH POTATO FLAKES, INDUSTRIAL;EN
29802;UNLEAVENED BREAD WITH BARLEY, INDUSTRIAL;EN
29803;UNLEAVENED BREAD WITH POTATO AND BARLEY, INDUSTRIAL;EN
29804;MIXED GRAIN BREAD WITH RYE AND POTATO FLAKES;EN
29805;WHITE BREAD WITH MIXED GRAIN;EN
29806;TOAST, MIXED GRAIN;EN
29807;BREAD ROLL WITH MIXED GRAIN;EN
29808;RYE BREAD ROLL;EN
29809;POTATO RYE BREAD;EN
29810;PUMPERNICKEL BREAD;EN
29811;RYE MIXED GRAIN BREAD;EN
29812;CRISPBREAD, WHEAT;EN
29813;CRISPBREAD, WHOLEMEAL;EN
29814;DRIED RYEBREAD;EN
29815;WHEAT RUSK MADE IN WATER;EN
29822;CORN MEAL, COARSELY GROUND;EN
29823;CORN MEAL, FINELY GROUND;EN
29851;MUTTON, LOW-FAT, UNSALTED WATER;EN
29946;PILTTI, SUNNY APRICOT-PINEAPPLE-PEACH PUREE 4 MONTHS;EN
29975;PROTEIN DRINK POWDER, HERBALIFE FORMULA 1;EN
30005;PROTEIN DRINK MADE WITH MILK, HERBALIFE FORMULA 1;EN
30051;PASTILLE SWEETENED  WITH XYLITOL ONLY;EN
30149;PORK, BACON;EN
30151;OVEN-BAKED PANCAKE WITH LACTOSE FREE MILK;EN
30152;MACARONI AND MINCED MEAT CASSEROLE, PORK;EN
30153;CABBAGE CASSEROLE WITHOUT MEAT;EN
30154;SAUSAGE SOUP;EN
30155;SAUCE WITH MINCED PORK;EN
30156;ELK SLICES, FRIED;EN
