FOODID;FOODNAME;LANG
7187;KÖTTMAKARONILÅDA UTAN ÄGG, KÖTTFÄRS LÅG FETTHALT;SV
7188;GRILLKORV, STEKT;SV
7189;GRILLKORV I UGN;SV
7190;KÖTTFÄRS NÖT, STEKT UTAN FETT;SV
7191;KÖTTFÄRS GRIS-NÖT, STEKT UTAN FETT;SV
7192;KÖTTFÄRSBIFF NÖTSTEK, STEKT UTAN FETT;SV
7195;NÖTFILÉ GRILLAD;SV
7249;OXKÖTTSSAUTÉ I RÖDVIN+BRUNSÅS;SV
7251;KALVSTEK UGNSSTEKT;SV
7253;KALVLÄGG KOKT;SV
7254;NÖTKÖTTSFRIKASSÉ BOG;SV
7299;LAMMKÖTTSRULLE FYLLD, PURJO-, PERSILJEFYLLNING;SV
7300;LAMMKÖTT LÅG FETTHALT, KOKT;SV
7302;LAMM- OCH GRISKÖTT;SV
7304;LAMMSTEK;SV
7305;LAMMBIFF;SV
7306;LAMMKOTLETT, PANERAD;SV
7307;LAMM-KÅLGRYTA;SV
7308;RENKÖTT, KOKT;SV
7309;RENSTEK;SV
7311;ÄLGKÖTT, STEKT;SV
7312;ÄLGSTEK;SV
7313;ÄLGKÖTTSSÅS;SV
7314;ÄLGKÖTTSSKAV MED GRISFLÄSK;SV
7315;HARE GRILLAD/STEKT;SV
7316;KANIN GRILLAD/STEKT;SV
7317;RENSKAV;SV
7500;KYCKLING KOKT;SV
7501;KYCKLINGSOPPA GRÖNSAKER;SV
7502;KYCKLING-GRÖNSAKSSOPPA POTATIS, GRÖNSAKER;SV
7503;KYCKLING-GRÖNSAKSGRYTA MOROT, SVAMP, UTAN POTATIS;SV
7505;HÖNSFRIKASSÉ;SV
7506;KYCKLINGBULLE;SV
7507;PLÄTT KYCKLINGSTUVNING PÅ LÄTTMJÖLK;SV
7510;KYCKLING I OLJESÅS;SV
7511;SKOGSFÅGEL GRILLAD/STEKT;SV
7512;VILT MEDELVÄRDE, STEKT;SV
7513;KALKON;SV
7514;KYCKLINGSALLAD RIS, ÄRTER, KRYDDGURKA, PURJO;SV
7515;PAELLA KYCKLING, SKALDJUR;SV
7516;KÖTT-GRÖNSAKSSÅS KINESISK SÖTSUR;SV
7517;KYCKLING-GRÖNSAKSSÅS KINESISK SÖTSUR;SV
7518;KYCKLINGSALLAD MED GRÖNSAKER;SV
7519;KYCKLINGGRYTA TOMAT, SVAMP;SV
7520;KYCKLING-GRÖNSAKSSÅS MED GRÄDDE;SV
7521;KYCKLINGBULLE;SV
7522;KYCKLING HEL MED SKINN UTAN FETTILLSKOTT;SV
7523;KYCKLING MARINERAD MED SKINN;SV
7525;KYCKLING-GRÖNSAKSWOK MED TOMATPURÉ OCH SOJASÅS;SV
7529;KYCKLING BRÖSTFILÉ MED SKINN, STEKT;SV
7530;KYCKLING BRÖSTFILÉ STEKT UTAN SKINN;SV
7531;KYCKLINGSCHNITZEL PANERAD;SV
7535;KALKON BRÖSTFILÉ STEKT;SV
7536;KALKON BRÖSTFILÉ UGNSSTEKT;SV
7537;KYCKLINGBEN;SV
7538;KYCKLING-PASTASOPPA BÖNOR, PAPRIKA, PURJO, MOROT;SV
7540;CHICKEN NUGGETS FRITERADE, LAKTOSFRIA;SV
7545;KYCKLING BRÖSTFILÉ MED APELSINSÅS;SV
7549;KYCKLINGFILÉ I UGN;SV
7600;KNACKKORV KOKT;SV
7601;KNACKKORV GRILLAD;SV
7602;KNACKKORV STEKT;SV
7603;KNACKKORV-GRÖNSAKSFORM;SV
7604;KNACKKORVSSTROGANOFF;SV
7605;RÖDBETSSOPPA BORSJTJ, KNACKKORV;SV
7606;RÖDBETSSOPPA NÖTSTEK;SV
7607;LÄNKKORV KOKT;SV
7608;LÄNKKORV GRILLAD;SV
7609;LÄNKKORV STEKT;SV
7610;GRYNKORV STEKT;SV
7612;UGNSKORV LÄNKKORV MED OST OCH SENAP;SV
7613;KORVSÅS PÅ LÄNKKORV;SV
7614;KNACKKORVSSÅS;SV
7615;KORVSOPPA;SV
7616;KORVSOPPA PÅ LÄTTKNACKKORV;SV
7617;SISKONKORVSOPPA;SV
7618;KORVGRYTA KÖTTBULJONG, LÄNKKORV, POTATIS, BLANDADE GRÖNSAKER;SV
7619;KORV-GRÖNSAKSRISOTTO BASRISOTTO+LÄNKKORV;SV
7620;KORV-POTATISMOSLÅDA LÄNKKORV;SV
7622;PYTT-I-PANNA UTAN ÄGG;SV
7623;HUSMANSOMELETT ÄGG, POTATIS, LÄNKKORV, LÖK;SV
7624;KORVOMELETT LÄNKKORV;SV
7628;ÄGG-SKINKFORM;SV
7630;SKINKOMELETT;SV
7631;ITALIENSK SALLAD UTAN MAJONNÄS;SV
7632;SKINK-POTATISLÅDA, MATLAGNINGSGRÄDDE;SV
7633;SKINKSÅS;SV
7634;KORVSALLAD MEDVURST, MAKARONER, GRÖNSAKER;SV
7635;SKINKSALLAD MED GRÖNSAKER;SV
7641;LÄNKKORV STEKT UTAN FETT;SV
7643;KNACKORV STEKT UTAN FETT;SV
7647;GRYNKORV STEKT UTAN FETT;SV
7850;LEVER, KOKT;SV
7851;LEVERSTEK;SV
7852;LEVERBIFF PANERAD;SV
7853;BIFF PÅ MALD LEVER, POTATIS OCH LÖK;SV
7854;BIFF PÅ RENLEVER;SV
7855;LEVERSÅS;SV
7856;KYCKLINGLEVERSÅS KYCKLINGLEVER, LÖK;SV
7857;SÅS PÅ MALD LEVER;SV
7863;LEVERGRYTA LEVER, POTATIS;SV
7865;NJURE KOKT;SV
7866;NJURE STEKT;SV
7867;NJURSÅS NJURE, LÖK, GRÄDDE, AVREDD;SV
7869;TUNGA AV NÖT, KOKT;SV
7871;BLODPLÄTT;SV
7876;LEVERLÅDA HEMLAGAD;SV
8000;FISK KOKT;SV
8001;LUTFISK;SV
8002;FISK GRILLAD/HALSTRAD/GRILLSTEKT;SV
8003;UGNSFISK, PANERAD;SV
8004;FYLLD UGNSGÄDDA PLOMMON, RIS, ÄGG;SV
8005;UGNSSTRÖMMING STRÖMMINGSFILÉ, GRÄDDE, STRÖBRÖD;SV
8006;FISK MEDELVÄRDE, PANERAD, STEKT;SV
8007;STRÖMMING PANERAD, STEKT;SV
8008;MUJKA, STEKT;SV
8009;ABBORRE STEKT, PANERAD;SV
8010;GÄDDA, PANERAD, STEKT;SV
8011;SIK, STEKT, PANERAD;SV
8012;LAX, PANERAD, STEKT;SV
8013;FLUNDRA, STEKT;SV
8014;FISK DJUPFRYST, PANERAD, STEKT;SV
8017;FISKBULLE STEKT;SV
8018;FISKBULLE KOKT;SV
8019;FISKFÄRS MED MJÖLK;SV
8020;FISKSOPPA FÄRSK FISK PÅ MJÖLK;SV
8021;FISKSOPPA DJUPFRYST SEJ, LÄTTMJÖLK;SV
8022;FISKSOPPA UTAN MJÖLK;SV
8023;RYSK FISKSOPPA SELJANKA;SV
8024;FISK-GRÖNSAKSSOPPA FISK, POTATIS, SOPPRÖTTER, PÅ VATTEN;SV
8029;STUVAD LAKE;SV
8030;STRÖMMINGSLÅDA;SV
8031;FISK-POTATISPAJ ÄGGSTANNING;SV
8032;FISK-RISLÅDA ÄGGSTANNING, GRÄDDE;SV
8033;JANSSONS FRESTELSE;SV
8034;FISK-MAKARONILÅDA;SV
8035;FISK-SPENATFORM PÅ LÄTTMJÖLK;SV
8038;FISK-GRÖNSAKSPAJ FÄRSK FISK, MJÖLK, GRÖNSAKSBLANDNING, ÄGG;SV
8039;FISK-POTATISGRYTA;SV
8041;TOMATSTRÖMMING;SV
8042;GÄDDA À LA HOMBURG I GRÄDDE;SV
8043;UGNSFISK SEJ, VITSÅS, OST, PÅ LÄTTMJÖLK;SV
8046;FISK-GRÖNSAKSPAJ SEJ, GRÖNSAKSBLANDNING, SMÄLTOST, MJÖLK;SV
8047;TONFISK-POTATISSALLAD;SV
8048;SALLAD AV RÖKT FISK, BLADSALLAT, ÄGG;SV
8050;SALLAD AV RÖKT FISK, GRÄSLÖK, POTATIS, RÖDBETA;SV
8051;SALLAD AV RÖKT FISK, GRYNOST, ÄRTER;SV
8053;SKALDJURS-CHAMPINJONSALLAD;SV
8060;LAXSOPPA PÅ MJÖLK;SV
8062;REGNBÅGSFORELLSOPPA PÅ MJÖLK;SV
8063;REGNBÅGSFORELL, PANERAD;SV
8064;STRÖMMINGSBIFF, PANERAD;SV
8065;TONFISK-RISSALLAD;SV
8068;STRÖMMING;SV
8069;TONFISKSÅS MED GRÄDDE;SV
8070;RÄKSÅS MED GRÄDDE;SV
8071;RÄKSALLAD, GRÄDDFILSSÅS;SV
8072;FISKPIROG MÖRDEGSBOTTEN GRÄDDFIL;SV
8073;LAXLASAGNE;SV
8074;FISK MEDELVÄRDE;SV
8075;FISKPASTEJ TONFISK, RÖKTFISK, LAXPASTEJ PIROG;SV
8077;FISKFÄRS MED GRÄDDE;SV
8078;FILÉ AV REGNBÅFSFORELL MED GRÄDDE, PANERAD;SV
8088;REGNBÅGSFORELL, PANERAD, UGNSSTEKT;SV
8089;FILÉ AV REGNBÅGSFORELL LÅG FETTHALT, UGNSSTEKT;SV
8092;FRESTELSE AV REGNBÅGSFORELLFILÉ;SV
8093;SALLAD AV RÖKT FISK, POTATIS, ÄPPLE, PURJO;SV
8095;LAX MED SMETANA;SV
8096;FRITERAD FISK MEDELVÄRDE;SV
8097;FISK-GRÖNSAKSKRUKA;SV
8098;KOKT FLUNDRA;SV
8100;OSTSTRÖMMING FÄRSKOST;SV
8111;FRITERAD BLÄCKFISK;SV
8500;ÄGG, STEKT;SV
8501;ÄGGULA, STEKT;SV
8502;ÄGGVITA, STEKT;SV
8503;FRANSK OMELETT UTAN FYLLNING;SV
8504;OSTOMELETT;SV
8505;SPENATOMELETT;SV
8506;ÄGGRÖRA LÄTTMJÖLK;SV
8509;ÄGGSMÖR;SV
8512;SPENAT-ÄGGLÅDA;SV
8513;ÄGG KOKT;SV
8514;OMELETTRULLE MED LAXFYLLNING;SV
8515;OMELETTRULLE MED SKINKFYLLNING;SV
11001;LJUS ROTSAK MEDELVÄRDE;SV
11002;MÖRKGRÖNA BLADGRÖNSAKER MEDELVÄRDE;SV
11004;ROM MEDELVÄRDE;SV
11005;FYRKORNSFLINGOR;SV
11006;RÅGSIKTBRÖD VATTEN, RÅGSIKTS-, JÄSTBRÖDSMJÖL;SV
11007;NYPON;SV
11012;JORDGUBBSSYLT;SV
11013;APELSINMARMELAD;SV
11014;PALMOLJA;SV
11030;RÅGSIKTMJÖL;SV
11041;ÄRTSOPPA KONSERV, OUTSPÄDD, GRISKÖTT;SV
11045;APELSIN SKALAD;SV
11046;MANDARIN SKALAD;SV
11047;GRAPE SKALAD;SV
11048;CITRON SKALAD;SV
11049;BANAN SKALAD;SV
11050;KIWI SKALAD;SV
11051;PERSIKA/NEKTARIN SKALAD, KÄRNFRI;SV
11052;KÖRSBÄR KÄRNFRI;SV
11053;PLOMMON KÄRNFRI;SV
11054;APRIKOS KÄRNFRI;SV
11055;VATTENMELON SKALAD;SV
11056;ANANAS SKALAD;SV
11057;AVOKADO SKALAD, KÄRNFRI;SV
11059;TONFISK MEDELVÄRDE;SV
11060;ÄPPLE INHEMSKT, SKALAT;SV
11061;ÄPPLE UTLÄNDSKT, SKALAT;SV
11062;PÄRON SKALAT;SV
11063;PLOMMON KÄRNFRI, TORKAD;SV
11064;CHAMPINJONER KONSERVERADE;SV
11065;NYPONPURÉ SOCKERFRI;SV
11067;TONFISK I VATTEN;SV
11068;PUDDING MJÖLKPUDDING;SV
11069;VIN ALKOHOLFRITT;SV
11070;ÄRTSOPPA KONSERV, UTSPÄDD, GRISKÖTT;SV
11071;SPECIALFRUKT EXOTISK, MEDELVÄRDE MANGO/PAPAYA SKALAD;SV
11074;ALFA-ALFA-GRODDAR;SV
11086;CASHEW-NÖTTER;SV
11089;KIKÄRT I OSALTAT VATTEN, KAFFEÄRT;SV
11090;VITA BÖNOR I TOMATSÅS;SV
11092;VASSLEPULVER;SV
11094;KARELSK PIROG INDUSTRIELL MÖRK;SV
11095;MUNK BAGERI PÅ VATTEN;SV
11110;GRÖNSAKSBIFF/-BULLE, INNEHÅLLER SOJA PROTEIN;SV
11120;ÖRFIL BAGERI PÅ VATTEN;SV
11123;BULLE MEDELFET, BAGERI;SV
11124;BULLE, HÖG FETTHALT, PÅ LÄTTMJÖLK, BAGERI;SV
11126;BLANDJÄSTBRÖD VATTEN, GRAHAM-, RÅG-, VETEMJÖL;SV
11130;FÄRSKOST FETT 6-11 G;SV
11131;VITMÖGEL-/VITBLÅMÖGELOST FETT 40 G VIT CASTELLO/BLÅ CASTELLO/SAGA;SV
11132;FÄRSKOST-VEG. FETTBLANDNING FETT 24-30 G BEL AMI;SV
11133;HALVHÅRD OST, FETT 15-18 G KEVYT TURUNMAA/EDAM 17/ADAM/MAIGRE;SV
11134;BASILIKA;SV
11135;BAMBUSKOTT;SV
11136;VISPGRÄDDE FETT 25 %;SV
11142;SAFTIS MEDELVÄRDE;SV
11144;SALLADSDRESSING;SV
11145;FETTFRI MJÖLK LÅG LAKTOSHALT;SV
11146;BRÖDOST LÅG LAKTOSHALT;SV
11148;GLASSPINNE GRÄDDGLASS, CHOKLAD MEDELVÄRDE;SV
11149;SAFTIS-GLASSPINNE MEDELVÄRDE;SV
11150;KYCKLING MARINERAD UTAN SKINN;SV
11152;GRÄDDFIL LÅG LAKTOSHALT, 10-12 % FETT;SV
11154;LÄTTFIL LÅG LAKTOSHALT;SV
11155;GRYNOST, FETT 2-5 G LÅG LAKTOSHALT;SV
11156;MJÖLKKVARK LÅG LAKTOSHALT <0,5 % FETT;SV
11157;OST, INNEH. VEG. FETT;SV
11158;KRONGRÖNSAKER BLOMKÅL, MOROT, BROCCOLI;SV
11159;CRÈME FRAICHE 15-18 % FETT;SV
11164;VANILLINSÅS VISPBAR;SV
11165;FETTFRI SURMJÖLK LÅG LAKTOSHALT;SV
11172;GLASSPINNE VEG. FETT, CHOKLADÖVERDRAG;SV
11173;GLASSTRUT TUUTTI VEG. FETT;SV
11177;SVARTPEPPAR;SV
11178;VITPEPPAR;SV
11182;PAPRIKAPULVER;SV
11188;VANILLINSOCKER;SV
11191;OREGANO, TORKAD;SV
11194;TIMJAN;SV
11196;AROMSALT/ÖRTSALT SALTHALT 71 %;SV
11197;BRUN KRYDDSÅS HP-SÅS;SV
11198;DRUVSOCKER;SV
11203;HONUNGSMELON SKALAD;SV
11210;PASTILL SÖTAD MED XYLITOR, C-VITAMIN TILLSATT;SV
11211;FETAOST 25 G FETT AV GETMJÖLK, I SALTLAG;SV
11212;SOLROSFRÖN;SV
11287;VEG. MATFETT 28%, MINI LÄTTA;SV
11469;FRUKTPURÉ MEDELVÄRDE, INDUSTRIELL BARNMAT;SV
11470;BÄRPURÉ, INDUSTRIELL BARNMAT, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
11471;MOROTS-POTATISPURÉ MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
11472;NÖTKÖTT-GRÖNSAKSPURÉ, INDUSTRIELL BARNMAT, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
11473;GRISKÖTT-GRÖNSAKSPURÉ MEDELVÄRDE, INDUSTRIELL BARNMAT;SV
11474;KYCKLING-GRÖNSAKSPURÉ MEDELVÄRDE, INDUSTRIELL BARNMAT;SV
11475;FISK-GRÖNSAKSPURÉ MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
11476;KÖTTFÄRS OCH SPAGHETTI MEDELVÄRDE AV IDUSTRIELLA PRODUKTER;SV
11503;VINDRUVSJUICE;SV
11505;BANANCHIPS, TORKAD BANAN;SV
11507;RISSTÄRKELSE;SV
11508;GRISKÖTT KOKT, UTAN SALT;SV
11511;POTATIS SKALAD, KOKT UTAN SALT;SV
11512;KOTLETTRAD FETT-% 8,6;SV
11513;GRISFILÉ YTTER-/INNERFILE FETT-% 4,5;SV
11514;POTATISMOS PÅ VATTEN HEMLAGAD BARNMAT, UTAN SALT;SV
11515;POTATISMOS PÅ MJÖLK HEMLAGAD BARNMAT, UTAN SALT;SV
11516;POTATIS-MOROTSMOS HEMLAGAD BARNMAT, UTAN SALT;SV
11517;NÖTKÖTT-POTATISMOS HEMLAGAD BARNMAT, UTAN SALT;SV
11518;GRISKÖTT-POTATISMOS HEMLAGAD BARNMAT, UTAN SALT;SV
11519;FISK-GRÖNSAKSMOS HEMLAGAD BARNMAT, UTAN SALT;SV
11520;KYCKLING-GRÖNSAKSMOS HEMLAGAD BARNMAT, UTAN SALT;SV
11521;RIS LÅNGKORNIGT, KLIBBFRITT;SV
11522;RIS OCH RÅGKROSS BLANDNING;SV
11523;RÖDBETSSALLAD MED MAJONNÄSDRESSING;SV
11550;FÄRSKOST, FETT 30 G LÅG LAKTOSHALT;SV
11551;KALKON BRÖSTFILÉ;SV
11552;KASSLERSTEK/PICKNICK-STEK MARINERAD;SV
11553;FRUKTSYLT MEDELVÄRDE;SV
11557;CITRONSAFT OUTSPÄDD;SV
11558;APELSINSAFT INNEHÅLLER KALCIUM;SV
11562;KÖTTFÄRS AV NÖT, 17 % FETT;SV
11563;KYCKLINGBEN MED SKINN;SV
11564;KYCKLING BRÖSTSCHNITZEL;SV
11565;KYCKLING BRÖSTFILÉ UTAN SKINN;SV
11567;KYCKLING, BARA SKINN;SV
11568;FETTBLANDNING 60%, VITAMIN D;SV
11571;FÄRSKOST FETT 13 G;SV
11572;MJÖLK KALCIUM, FETTFRI;SV
11580;NÖTMELLANMÅL SÖTT, STÅNG/KAKA;SV
11581;TOFUYOGHURT, TILLSATT VITAMIN, 1%;SV
11587;NYPONDRYCK PRO VIVA, INNEH. HAVRE OCH LACTOBACILLUS PLANTARUM-BAKTERIER;SV
11680;POTATIS SKALAD, STORKÖKSPRODUKT, SKYDDSGASFÖRP.;SV
11685;STEKOLJA MED PALM-, PALMKÄRNS- OCH RYPSOLJA;SV
11687;RISDRYCK;SV
11689;SPARRIS RENSAD;SV
11690;MAJONNÄS LÅG FETTHALT 15 %;SV
11691;ROM MEDELVÄRDE, SALTAD;SV
11695;RYPSOLJA KALLPRESSAD;SV
11700;SOJAPROTEIN KONCENTRAT, 58 % PROTEIN;SV
11701;PALMKÄRNSOLJA;SV
11723;BÄR-/FRUKTYOGHURT GEFILUS FETT CA 3 %;SV
11726;FRUKT-/BÄRFIL FETT 1 %, LÅG LAKTOSHALT;SV
11727;BÄR-/FRUKTYOGHURT FETT 2,5 %;SV
11730;GRAHAMSEMLA VATTEN, GRAHAM-, VETEMJÖL;SV
11733;VETESEMLA VATTEN, VETEMJÖL;SV
11734;SHIITAKESVAMP;SV
11735;OSTRONSKIVLING;SV
11736;YOGHURT NATURELL, FETT 1,5 %;SV
11739;MATFETT 35%, BECEL PRO-ACTIV;SV
28905;VETEMJÖL DURUM;SV
28908;KORNGRYN, KOKT MED SALT;SV
28909;RÅGMAKARONER;SV
28910;RIS MÖRKT, LÄTT SLIPAT RIS;SV
28911;RIS MÖRKT KOKT MED SALT;SV
28912;RÅGMAKARONER KOKTA MED SALT;SV
28913;POTATIS, VÄGD MED SKAL;SV
28914;POTATIS, VÄGD MED SKAL, KOKT MED SALT;SV
28915;MELON, NÄT-/CANTALUPONMELON, VÄGD MED SKAL;SV
28916;ÄPPLE, MEDELVÄRDE, VÄGD MED SKAL;SV
28917;PÄRON,  VÄGD MED SKAL;SV
28918;PLOMMON, MÖRK, VÄGD MED KÄRNA;SV
28919;PLOMMON, MÖRK, VÄGD MED KÄRNA, TORKAD;SV
28920;KÖRSBÄR, VÄGD MED KÄRNA;SV
28921;APRIKOS, VANLIG, VÄGD MED KÄRNA;SV
28922;PERSIKA/NEKTARIN, MEDELVÄRDE, VÄGD MED KÄRNA;SV
28923;ANANAS, FÄRSK, VÄGD MED SKAL;SV
28924;APELSIN, MEDELVÄRDE, VÄGD MED SKAL;SV
28925;CITRON, MEDELVÄRDE, VÄGD MED SKAL;SV
28926;GRAPE, MEDELVÄRDE, VÄGD MED SKAL;SV
28927;VEGETARISK KORV MED SOJA;SV
28928;VINBLAD, KONSERVERADE I SALTLAG;SV
28929;KÖTTFÄRS AV LAMM, FETT 14 G;SV
28930;KÖTTFÄRS AV KYCKLING, FETT 6-8 G;SV
28931;VATTENMELON, VÄGD MED SKAL;SV
28932;VINDRUVA, MEDELVÄRDE, VÄGD MED KÄRNOR, GRÖN/MÖRK;SV
28933;AVOKADO  VÄGD MED SKAL OCH KÄRNA;SV
28934;BANAN, VÄGD MED SKAL;SV
28935;MANDARIN, MEDELVÄRDE, VÄGD MED SKAL;SV
28936;FIKON, VÄGD MED SKAL;SV
28937;DADEL, VÄGD MED KÄRNA, TORKAT;SV
28938;OLIV MEDELVÄRDE UTAN KÄRNA, KONSERVERAD I OLJA, GRÖN/SVART;SV
28939;KIWI, MEDELVÄRDE, VÄGD MED SKAL;SV
28941;ÄPPLE, INHEMSK, MEDELVÄRDE, MED SKAL;SV
28942;ÄPPLE, UTLÄNDSK, MEDELVÄRDE, MED SKAL;SV
28943;MAJSKOLV, HEL, I VATTEN UTAN SALT;SV
28944;HONUNGSMELON VÄGD MED SKAL;SV
28945;KÖTTFÄRS AV KALKON, FETT 5-6 G;SV
28946;KÖTTFÄRS AV GRIS, FETT 16 G;SV
28947;BACON, FILÉ, FETT 18 G;SV
28948;MOROTSRISPIROG, BLANDSKAL, INDUSTRIELL;SV
28949;KARELSK PIROG, VETESKAL;SV
28950;POTATISROS DUCHESSE;SV
28951;POTATISKROKETT, FRITERAD;SV
28952;UGNSPOTATIS UTAN FYLLNING MED SKAL, UTAN FETT, UTAN SALT;SV
28953;POTATIS, FÄRSKPOTATIS, KOKT MED SALT;SV
28954;POTATIS, FÄRSKPOTATIS, KOKT UTAN SALT;SV
28955;POTATIS, KOKT MED SKAL, KOKT UTAN SALT;SV
28956;POTATISLÅDA SÖT;SV
28957;POTATISMOUSSAKA, GRIS-NÖTKÖTTFÄRS;SV
28958;MAJS GRILLAD;SV
28959;VINBLADSRULLADER MED RISFYLLNING;SV
28961;BOLOGNESESÅS PÅ SOJA;SV
28962;MAJSKOLV, HEL;SV
28963;POTATIS-GRÖNSAKSGRYTA;SV
28966;KIKÄRTSBULLE, FALAFEL, FRITYRKOKT;SV
28967;SOLSALLAD, MAJONNÄSDRESSING;SV
28968;ROTSELLERI-ÄPPELSALLAD, WALDORFS SALLAD, MAJONNÄSDRESSING;SV
28969;NUDEL, KOKT UTAN SALT;SV
28970;RISGRYNSGRÖT PÅ VATTEN;SV
28971;DONITS MED CHOKLADGLASYR;SV
28973;DONITS MED CITRONGLASYR;SV
28974;BULLE MEDELFET PÅ VATTEN;SV
28975;PANNKAKA PÅ VATTEN;SV
28976;RABARBER-HAVREFLINGSPAJ;SV
28977;MARÄNG;SV
28978;KYCKLING-POTATISLÅDA, MATLAGNINGSGRÄDDE;SV
28979;KYCKLING-POTATISLÅDA, VEG. FETTBLANDNING;SV
28980;KYCKLING-PYTT-I-PANNA UTAN ÄGG;SV
28981;KYCKLINGFÄRS;SV
28982;KÖTTMAKARONILÅDA, UTAN MJÖLK, PÅ KÖTTBULJONG, GRIS-NÖT;SV
28983;RIMMAT KÖTT;SV
28984;TARTARBIFF;SV
28985;ROMDRESSING, CRÈME FRAICHE;SV
28986;RÄKA, KOKT;SV
28987;HUMMER, KOKT;SV
28988;MUSSELSÅS;SV
28989;GRAVAD LAX, KRYDDAD, LAXCARPACCIO;SV
28990;VITLÖKSSNIGLAR;SV
28991;SPECIALKAFFE, CAFE AU LAIT, OSÖTAD, HELMJÖLK;SV
28992;HELMJÖLK, KOKT;SV
28993;SPECIALKAFFE, CAFFE LATTE, OSÖTAD, HELMJÖLK;SV
28994;BULLE MEDELFET PÅ VATTEN, OLJA;SV
28996;BULLE MEDELFET PÅ LÄTTMJÖLK, OLJA;SV
28998;BULLE MEDELFET PÅ VATTEN, SMÖR;SV
29000;BULLE MEDELFET PÅ LÄTTMJÖLK, SMÖR;SV
29002;SEMLA VATTEN, OLJA, SEMLEMJÖL;SV
29003;SEMLA FETTFRI MJÖLK, OLJA, SEMLEMJÖL;SV
29005;SEMLA VATTEN, SMÖR, SEMLEMJÖL;SV
29006;SEMLA LÄTTMJÖLK, SMÖR, SEMLEMJÖL;SV
29007;SEMLA GÅRDSMJÖLK, SMÖR, SEMLEMJÖL;SV
29008;GRÖNSAKSBULJONGTÄRNING;SV
29009;HÖNSBULJONGTÄRNING, INNEHÅLLER VETE;SV
29010;FISKBULJONGTÄRNING;SV
29011;ABBORRAR I FOLIE;SV
29012;RÖDBETSLÅDA;SV
29013;MUSSELSOPPA, VISPGRÄDDE;SV
29014;KOKOSMJÖLK;SV
29015;BÄRYOGHURTDRYCK;SV
29016;FRUKT-YOGHURTDRYCK SMOOTHIE;SV
29017;OSTFONDUE;SV
29018;KÖTTFÄRSBIFF, KÖTTFÄRS AV KYCKLING, STEKT;SV
29019;KÖTTFÄRSBIFF, KÖTTFÄRS AV LAMM, STEKT;SV
29020;KÖTTFÄRSBIFF, KÖTTFÄRS AV GRIS, STEKT;SV
29021;KÖTTFÄRSBIFF, KÖTTFÄRS AV KALKON, STEKT;SV
29022;GRÖNA BÖNOR/BONDBÖNOR, KOKTA;SV
29023;PASTA-ROM-RÄKSALLAD;SV
29024;FISK-KOKOSMJÖLKSOPPA;SV
29025;SVAMP-KORNSOPPA;SV
29026;GRÖNSAKSBULJONG UTSPÄDD;SV
29027;GURKSOPPA, KALL;SV
29028;AUBERGINEKNYTE MED OST- OCH TOMATFYLLNING;SV
29029;AVOCADO-PESTORISOTTO;SV
29030;GRÖNSAKS-KOKOSMJÖLKSOPPA;SV
29031;NUDELSOPPA;SV
29032;GRÖNSAKSGRATÄNG;SV
29033;OST-GRÖNSAKSSOPPA;SV
29034;GRÖNSAKSPURÉSOPPA, ÄRTER-MOROT-MAJS, VEG. FETTBLANDNING;SV
29035;ÄRTPURÉSOPPA MED VITT VIN;SV
29036;ROTSAKSPURÉSOPPA, VEG. GRÄDDLIKNANDE FETTBLANDNING;SV
29037;ROTSAKSPURÉSOPPA UTAN MJÖLK;SV
29038;PASTA-GRÖNSAKSSOPPA, UTAN MJÖLK;SV
29039;RÄK-MOROTS-KYCKLINGSOPPA, VEG. FETTBLANDINNG;SV
29040;OSTRONSOPPA, VISPGRÄDDE;SV
29041;TONFISK-GRÖNSAKSSALLAD;SV
29042;SKINK-POTATISLÅDA, VEG. GRÄDDLIKNANDE FETTBLANDNING;SV
29043;JANSSONS FRESTELSE, VEG. GRÄDDLIKNANDE FETTBLANDNING;SV
29044;MJÖLKSÅS PÅ LÄTTMJÖLK OCH SMÖR, FETT-MJÖLAVREDNING;SV
29045;MJÖLKSÅS PÅ LÄTTMJÖLK OCH OLJA, FETT-MJÖLAVREDNING;SV
29046;BRUNSÅS PÅ SMÖR, FETT-MJÖLAVREDNING;SV
29047;BRUNSÅS PÅ OLJA, FETT-MJÖLAVREDNING;SV
29048;WOK-GRÖNSAKER, MOROT, CHAMPINJON, LÖK, PAPRIKA, ÄRTER;SV
29049;WOK-GRÖNSAKER GRÖNA BÖNOR, MOROT, PAPRIKA, MAJS, PALSTERNACKA;SV
29050;BACON FILÉ, FETT 18 G, STEKT;SV
29053;BATONG MED VITLÖKS/ÖRTSMÖR;SV
29054;HAVREROSTBRÖD VATTEN, VETEMJÖL, HAVREFLINGOR;SV
29055;RISNUDLAR;SV
29056;RISNUDLAR KOKTA UTAN SALT;SV
29060;SALLADOST, FETT 12-15 G, AV KOMJÖLK, I SALTLAG;SV
29064;MJÖLKDRYCK, LAKTOSFRI, FETT 1,5 G;SV
29065;MATLAGNINGSGRÄDDE, FETT 15 G;SV
29066;GRÄDDE, FETT 35 G, VISPGRÄDDE;SV
